fight off ,-2535.06,-2300.28,P
books on l,-1735.43,-1990.91,S
empty,-9.87,-9.01,P
wccfl pred,-761.14,-901.86,S
This is th,-1253.25,-1215.5,P

Some erro,-3480.76,-3593.22,S
hypermedia,-1485.13,-1609.67,S
it will wo,-822.78,-747.99,P
methanol p,-106.91,-108.87,S
change for,-303.06,-322.51,S
Bonjour,  ,-745.29,-759.24,S
mojave sum,-230.03,-248.76,S
Interestin,-318.29,-343.46,S
On Thu, 22,-1042.4,-1039.1,P
first - le,-601.38,-541.32,P
conference,-1577.65,-1829.34,S
cheap onli,-363.97,-320.21,P
hello , he,-56.92,-51.48,P
last longe,-780.71,-685.91,P
re : best ,-1133.44,-1271.64,S

Rohit Kha,-444.61,-464.09,S
URL: http:,-1271.46,-1338.83,S
enhance yo,-1011.77,-957.21,P
coling-acl,-3687.26,-4389.61,S
do not los,-368.65,-341.48,P
Cheers, Ad,-1789.25,-1845.22,S
upward mov,-7611.04,-6724.58,P
confirmati,-329.77,-350.22,S
save up to,-4078.07,-3460.97,P
Take Contr,-618.05,-591.94,P
uc viagra ,-87.17,-77.73,P
today we w,-530.98,-474.11,P
save your ,-120.39,-107.5,P
marshall (,-629.42,-707.46,S
schedule g,-364.7,-396.57,S
,-0.5,-0.93,S
URL: http:,-421.97,-449.72,S
sum : ling,-3723.96,-4154.28,S
request su,-342.79,-362.57,S

Untitled ,-410.15,-352.74,P
viagra - p,-214.95,-201.81,P
i take on ,-496.96,-483.89,P
fwd : hell,-2530.35,-2698.13,S
re : ocena,-499.07,-525.21,S
job openin,-1100.9,-1227.96,S
win a free,-577.87,-536.5,P
re : just ,-262.53,-238.55,P
best onlin,-409.87,-358.32,P
doorstep -,-343.07,-356.32,S
non - disc,-427.99,-474.02,S
varieties ,-2624.95,-2968.25,S
energy : n,-2620.31,-2694.28,S
books on t,-2251.59,-2527.2,S
Update of ,-951.17,-984.73,S
fw : pg ha,-488.44,-519.43,S
empty,-9.87,-9.01,P
candy supe,-281.83,-264.0,P
su - per h,-416.94,-362.85,P
news from ,-2694.0,-3017.1,S
re : lubri,-926.28,-1041.68,S
Norton AD
,-927.2,-826.36,P
On Tue, Au,-1146.35,-1207.19,S
from welle,-306.24,-323.13,S
stress bib,-539.52,-600.71,S

Expand yo,-749.73,-708.61,P
Do you lik,-666.29,-599.02,P

18 - 21 Y,-278.77,-249.83,P
preço e cu,-3295.68,-2855.15,P
summary : ,-2935.77,-3269.21,S
= ? iso - ,-13369.56,-11797.45,P
translator,-578.66,-601.37,S
die mittei,-3760.6,-3479.23,P
fw : calpi,-469.62,-519.38,S

Hello, jm,-646.87,-545.55,P
fw : hanov,-593.03,-661.09,S
male sexua,-300.65,-282.36,P
Hi Gianni,,-1388.86,-1442.55,S
old aged m,-1193.81,-1166.25,P
template f,-641.76,-679.97,S
( no subje,-321.07,-330.57,S
rollover o,-1452.37,-1540.47,S
Get your f,-1098.67,-1004.21,P
free live ,-344.94,-319.18,P
re : 3 . 4,-1226.97,-1369.13,S
empty,-9.87,-9.01,P
á ¨ ¡ þãõ ,-292.25,-239.08,P
european l,-306.98,-360.21,S
nom / actu,-419.0,-474.14,S
start date,-241.13,-280.78,S
re : duke ,-1338.48,-1472.15,S
lunch conv,-276.09,-297.24,S

----- Ori,-393.68,-413.24,S
friendly n,-398.16,-390.43,P
top 10 new,-549.57,-584.19,S
agricultur,-366.07,-367.65,S
failure no,-1198.53,-1110.42,P
have you t,-1086.87,-931.26,P
july 4 th ,-173.04,-173.28,S
re : coppe,-2201.4,-2540.17,S
. secrets ,-248.41,-229.5,P
pdt send f,-1179.23,-1323.04,S
= ? iso - ,-2637.65,-2341.07,P
re : hello,-2037.92,-2328.48,S
coupon for,-546.27,-500.68,P
re : parod,-492.27,-476.27,P
popular so,-2515.79,-2401.45,P
car owner ,-364.47,-343.93,P

> From: S,-2561.59,-2714.31,S
power pick,-3817.71,-3320.88,P
a computer,-1948.41,-2043.77,S
empty,-9.87,-9.01,P
enron ment,-21876.29,-23727.6,S

Christoph,-434.91,-457.57,S
now your w,-210.58,-191.26,P
Robert Har,-2271.78,-2360.8,S
On Fri, 19,-1066.23,-1106.8,S
empty,-9.87,-9.01,P
lunch dzie,-669.52,-664.83,P

4623
,-4.75,-5.83,S
buddy , ne,-49.59,-44.19,P
empty,-9.87,-9.01,P
lists on c,-336.46,-374.18,S
This artic,-6562.59,-6746.33,S
empty,-9.87,-9.01,P
the inflat,-499.42,-469.88,P
stock play,-3881.28,-3746.78,P
Me and my ,-365.92,-345.7,P
hansa work,-1149.43,-1331.99,S
apocryphal,-736.3,-808.33,S
you didn't,-1332.8,-1442.08,S
re : red r,-1877.64,-2080.59,S
Online Cre,-361.72,-327.7,P
New Accoun,-2185.01,-2013.55,P
silliness ,-658.51,-708.88,S
Ok, Iknow ,-990.72,-1035.14,S
reviewers ,-1042.69,-1229.71,S
textile ch,-2672.5,-2535.72,P
Hi All,Doe,-427.87,-448.56,S
fw : mscf ,-779.19,-852.01,S
indeed - t,-933.45,-988.42,S

Forwarded,-571.92,-580.42,S
URL: http:,-119.12,-128.38,S
misc . que,-1364.57,-1511.13,S

BTW: I ju,-808.04,-905.65,S
empty,-9.87,-9.01,P
government,-1010.45,-972.96,P
The Times ,-1616.93,-1627.71,S
re : eprm ,-1707.13,-1814.26,S
MR MARTIN ,-3606.87,-3361.36,P
hi clevela,-211.3,-194.92,P
re : inter,-1942.17,-1851.18,P
direct acc,-3182.39,-3267.11,S
WORLD WIDE,-9889.99,-10223.64,S
With v2.14,-1136.26,-1199.84,S
hpl nom fo,-165.79,-198.03,S
ena tradin,-191.86,-212.98,S
do you wan,-360.05,-336.16,P
re : chanc,-564.68,-513.92,P
choose onl,-1116.09,-1037.53,P
On 4 Aug 2,-2395.83,-2457.37,S
a question,-585.5,-663.88,S
25 mg did ,-655.97,-570.55,P
fw : augus,-669.67,-747.93,S
re : privi,-511.62,-561.15,S
hello , ss,-601.36,-530.31,P
investors ,-4611.99,-4365.11,P
HelloYou m,-10462.46,-10061.06,P
may hours ,-1237.9,-1274.61,S
xanax for ,-778.1,-671.17,P

EL> On Su,-1723.1,-1744.59,S
auto insur,-1007.32,-984.63,P
interdisci,-1578.71,-1823.22,S

Mailing
Â,-801.64,-698.62,P
empty,-9.87,-9.01,P
chomsky ci,-639.01,-710.87,S
meeting wi,-263.01,-281.66,S
re : 6 . 1,-177.06,-198.02,S
available ,-984.99,-1115.69,S
adv :  fre,-2454.63,-2396.55,P
articulato,-379.25,-407.49,S
re : tenas,-1741.31,-1863.55,S
v @ r sall,-273.03,-274.35,S
ena sales ,-827.95,-913.33,S
do you kno,-1103.23,-1075.73,P
At 3:59 PM,-1356.27,-1392.44,S
GT TONER
S,-9467.63,-7911.45,P
empty,-9.87,-9.01,P

SMSTR lil,-977.9,-866.09,P
welcome me,-414.09,-398.56,P
fw : ice c,-911.78,-1018.85,S
glow ' 98 ,-4680.9,-5414.16,S
darden cas,-1141.3,-1409.92,S
comp ling ,-2063.77,-2475.79,S
re : 6 . 7,-2109.71,-2294.44,S
fw : tw 10,-808.75,-914.49,S
URL: http:,-425.87,-430.53,S
fwd : ever,-106.71,-105.08,P
re : congr,-40.87,-38.96,P
how to get,-1405.01,-1335.44,P
re : palio,-419.84,-397.81,P
What does ,-755.39,-795.4,S
On 14 Aug ,-901.25,-962.74,S
dowlnoad 7,-635.34,-567.42,P
duke energ,-368.21,-392.4,S
specia  al,-6928.05,-6028.92,P
Nationwide,-283.12,-270.3,P
over 80 me,-609.85,-512.39,P
benefits -,-923.45,-945.02,S
v and more,-525.86,-473.6,P
ski trip (,-475.14,-522.96,S
free enter,-1634.75,-1477.88,P
best news ,-3196.67,-3036.27,P
fw : at ou,-1364.14,-1297.52,P
semantics ,-1272.21,-1500.41,S
the hottes,-1216.13,-1183.29,P
empty,-9.87,-9.01,P
your free ,-1037.26,-1017.92,P

Well Bebe,-351.69,-361.77,S
voyeur de ,-172.73,-181.83,S
russian le,-1364.1,-1605.06,S
returned m,-293.29,-299.61,S
Hi,my exmh,-360.85,-404.04,S
office xp ,-1057.19,-909.57,P
empty,-9.87,-9.01,P
> [Guido]
,-832.2,-867.33,S
empty,-9.87,-9.01,P
we are the,-349.75,-296.87,P
# 9760 tri,-396.01,-435.69,S
power outa,-672.2,-717.4,S
workshop o,-1435.5,-1631.51,S
language m,-7021.03,-8208.16,S
Any of you,-771.45,-798.66,S
encounter ,-454.03,-489.26,S
empty,-9.87,-9.01,P
empty,-9.87,-9.01,P
URL: http:,-597.54,-609.3,S
everything,-1423.36,-1442.72,S
...see sub,-118.94,-142.66,S
URL: http:,-1234.05,-1255.75,S
order pain,-866.85,-790.38,P
viagra onl,-241.9,-216.95,P
energy & p,-910.64,-940.16,S
call : neu,-3908.84,-4446.62,S
excelleent,-692.21,-607.4,P
j . r . fi,-971.71,-1126.74,S
web promot,-4029.8,-3971.77,P
your presc,-334.47,-290.72,P
re : visit,-2387.88,-2693.73,S
re : rate ,-1321.56,-1461.74,S
=-=-=-=-=-,-6239.75,-6316.09,S
>>>>> N ==,-1749.72,-1814.54,S
internatio,-2789.67,-3068.34,S
neuro test,-658.36,-610.4,P
fresh hot ,-229.55,-213.74,P
no need to,-683.41,-631.84,P
madge , ab,-204.19,-210.55,S
send the l,-160.24,-152.19,P
re : infor,-190.37,-178.44,P
URL: http:,-386.74,-400.08,S
On Mon, 2 ,-920.95,-984.14,S
picks from,-6913.5,-6192.33,P
linguistic,-1796.75,-2042.9,S
Hi Damian.,-904.81,-963.56,S
big big bi,-1148.57,-1033.9,P
> All else,-1419.42,-1447.36,S
Xander Bla,-812.46,-826.98,S
There are ,-250.77,-263.69,S
april semi,-1022.32,-1070.38,S
empty,-9.87,-9.01,P
begin forw,-1181.11,-1234.38,S
easy proce,-1020.94,-939.57,P
industry f,-6111.26,-5915.8,P
request fo,-1494.99,-1379.75,P
free euro ,-792.68,-746.44,P
cvs micros,-282.52,-266.65,P
re : vacat,-397.3,-501.35,S
point of c,-418.38,-448.86,S
jackrabbit,-1025.29,-956.28,P
ciallis so,-622.23,-533.44,P
Yes, you r,-466.13,-489.4,S
URL: http:,-437.91,-444.72,S
During the,-738.68,-701.8,P
On Friday ,-640.02,-699.16,S
re : louis,-1558.59,-1635.18,S
news : com,-3921.31,-3478.91,P
haskins la,-1764.7,-2026.2,S

You Have ,-157.35,-145.15,P
free hot a,-428.11,-402.96,P
get a univ,-291.61,-278.96,P
Snoring pr,-7967.33,-7390.39,P
paliourg p,-718.18,-690.31,P
citing e-t,-10447.24,-11423.97,S
Lowest rat,-382.35,-342.34,P
new book :,-1488.87,-1761.53,S
URL: http:,-323.19,-336.37,S
sum : nonr,-4870.41,-5564.75,S
re : [ 1 ],-1210.24,-1125.62,P
One more c,-360.76,-367.48,S
use Perl D,-1563.35,-1713.47,S

    >> ..,-277.97,-300.05,S
YOU CAN MA,-1630.14,-1647.43,S
I have per,-1182.71,-1249.32,S
important ,-263.77,-241.68,P
Bonjour, A,-1030.19,-1071.03,S
absolute c,-169.41,-183.23,S
This situa,-654.47,-688.86,S
New Web Te,-949.66,-918.36,P
interview ,-237.49,-253.6,S
This is an,-255.37,-260.9,S
clear lake,-483.29,-522.77,S
now this a,-793.33,-724.16,P
URL: http:,-183.76,-194.84,S
==========,-706.24,-655.7,P
we have be,-203.52,-188.55,P
Vigoral Ad,-647.79,-586.24,P
Adam Beber,-518.33,-540.36,S
re [ 1 ] c,-51.69,-53.69,S
risk magaz,-555.83,-597.03,S
start date,-468.65,-539.46,S
custom sof,-1724.93,-1662.16,P
bp amoco a,-541.17,-569.35,S
URL: http:,-632.24,-632.99,S
_ super _ ,-911.65,-828.73,P
Can anybod,-954.21,-972.28,S
solo para ,-1237.55,-1066.94,P
URL: http:,-118.49,-125.66,S
mortgage i,-445.22,-413.02,P
re : recen,-778.52,-829.53,S
workshop o,-2389.86,-2805.41,S
On Mon, 20,-531.29,-572.63,S

I apologi,-973.15,-1030.31,S
On Tue, Au,-1239.47,-1276.86,S
rolex watc,-465.28,-406.55,P
two stocks,-6242.57,-5970.81,P

Thema Ord,-1921.99,-1800.5,P
toc : ling,-1526.05,-1770.69,S
re : 6 . 1,-322.17,-385.17,S
pharmaceut,-174.89,-168.31,P
how are ya,-53.17,-51.73,P
eix / eme ,-2774.66,-2915.39,S
Mother Nat,-438.8,-406.97,P
( no subje,-337.63,-261.25,P
So then, T,-1386.93,-1476.07,S
this will ,-182.68,-167.62,P
fw : a / s,-2724.95,-2890.5,S
Hi, I want,-357.08,-389.36,S
URL: http:,-184.16,-185.86,S
Rohit Khar,-1711.18,-1776.8,S
enron ment,-12371.17,-12936.51,S
extra time,-811.91,-708.76,P
http://med,-5789.18,-5933.91,S
Hi,
this i,-375.13,-417.21,S
plenty to ,-737.52,-696.57,P
am a (tv)t,-580.94,-643.9,S
OFFICE OF:,-2390.41,-2290.82,P
empty,-9.87,-9.01,P
cartier , ,-519.44,-456.33,P
informatio,-197.59,-193.34,P
singapore ,-301.89,-327.6,S
enron / hp,-144.5,-184.51,S
global pos,-8182.82,-7665.58,P
les temps ,-3505.78,-3849.56,S
re : meter,-404.17,-442.61,S
accuracy o,-1112.95,-1317.95,S
vince kami,-2580.34,-2913.38,S
sum : repr,-5071.51,-5669.26,S
On Fri, 6 ,-1457.35,-1520.32,S
enron ment,-67051.59,-70971.94,S
iv for ram,-215.21,-248.16,S
CDale URLe,-386.99,-407.5,S
hi if you ,-187.55,-164.3,P
cheap onli,-341.69,-303.66,P
very cheap,-819.13,-740.23,P
human sens,-1438.57,-1615.55,S
distributi,-4986.76,-5686.56,S
listing of,-5654.6,-5909.83,S
the nation,-709.87,-771.3,S
re : regro,-4276.33,-4764.41,S
prob of de,-414.4,-464.18,S
materials ,-244.9,-269.64,S
pacling 99,-6094.75,-7012.69,S
re : in co,-769.42,-843.77,S
re : sorry,-181.59,-223.03,S
become an ,-1459.35,-1354.5,P
Come claim,-746.09,-695.61,P

> On Thu,,-864.3,-910.43,S
enron in a,-1835.47,-1893.75,S
Dear fma ,,-2193.93,-1948.3,P
Once upon ,-843.32,-939.81,S
re : qs : ,-547.49,-595.05,S
request bo,-827.89,-879.08,S
you will g,-289.41,-258.4,P
Today's He,-3927.64,-4110.98,S
conv / div,-298.29,-346.06,S
fw : credi,-1341.16,-1437.56,S
[Sorry for,-1621.11,-1558.33,P
INTEREST R,-374.0,-344.16,P
she ' s no,-976.22,-953.5,P
use Perl D,-1703.18,-1844.61,S
matemática,-1338.2,-1182.48,P
re : visit,-1342.4,-1529.45,S
summary po,-96.38,-107.11,S
out of off,-523.76,-490.19,P
re : 6 . 1,-1249.34,-1325.52,S
Are there ,-340.4,-357.8,S
looking fo,-2288.08,-2226.36,P
Why am I s,-1203.0,-1243.36,S
profit fro,-3547.7,-3019.08,P
only if yo,-350.46,-340.19,P
no # 1 dru,-290.43,-263.15,P
surplus in,-1672.18,-1770.67,S
you would ,-1582.31,-1496.2,P
citi spoke,-318.47,-334.79,S
revised cu,-361.43,-378.84,S
small cap ,-6610.79,-6498.73,P

 Remove y,-506.54,-465.28,P
98 - 6892 ,-121.16,-132.46,S
popular so,-454.41,-418.98,P
available ,-1711.39,-1969.87,S
wayne tow ,-1168.93,-1318.64,S
>That Godd,-1130.72,-1172.35,S
win a turb,-260.65,-241.73,P
iris mack ,-535.07,-551.19,S
raptor pos,-1661.06,-2086.48,S
begin forw,-3784.1,-3915.07,S
win $ 300u,-602.74,-566.6,P

Your appl,-614.86,-597.08,P
available ,-771.38,-907.95,S
catv meaty,-1000.13,-914.46,P
contact na,-1005.16,-1057.55,S
montana vo,-274.46,-279.07,S

ZDNet Anc,-1493.01,-1560.64,S
proposed p,-558.81,-595.99,S
At 13:06 0,-1062.29,-1099.01,S
the nation,-891.11,-852.1,P
URL: http:,-978.39,-1044.01,S
* both . .,-475.92,-525.6,S
empty,-9.87,-9.01,P
angels - s,-962.96,-950.73,P
URL: http:,-101.85,-110.32,S
On Wed, 21,-985.87,-1010.7,S
fw : victo,-743.14,-805.6,S
looking fo,-393.6,-391.38,P
URL: http:,-231.4,-247.38,S
empty,-9.87,-9.01,P
re : 5 . 1,-3801.77,-4245.16,S
new ! cial,-581.93,-503.71,P
3 . 25 rat,-473.15,-457.61,P
new book p,-106.77,-118.9,S
williams e,-388.16,-449.12,S
germanic a,-835.55,-981.15,S
re : i ' l,-268.34,-294.14,S
Commentary,-405.51,-383.23,P
northeast ,-535.41,-553.75,S
Opportunit,-1124.51,-1042.0,P
telephone ,-571.51,-670.95,S
re : trade,-135.21,-147.49,S
URL: http:,-254.26,-266.19,S
message 3 ,-219.5,-244.21,S
acquisitio,-256.46,-312.84,S
empty,-9.87,-9.01,P
your premi,-898.29,-844.58,P
revised ag,-119.89,-131.51,S
re : remot,-2364.74,-2614.81,S

> Or you ,-565.35,-563.69,P
defs may 2,-316.86,-337.74,S
re : deal ,-2159.55,-2278.16,S
URL: http:,-229.54,-248.13,S
forbruceg ,-679.77,-656.69,P
summer rx ,-1138.85,-1026.72,P
I'm listed,-263.86,-283.58,S
all graphi,-1195.85,-988.23,P
toc : jour,-2393.84,-2667.28,S
re : guest,-1361.03,-1508.85,S
fw : 2 / 2,-344.62,-382.91,S
free trial,-1208.42,-1236.2,S
Once upon ,-833.15,-918.03,S
use Perl D,-945.93,-1035.59,S
save your ,-351.94,-306.77,P
12 th nom ,-397.68,-481.09,S
pg & e tex,-387.99,-447.88,S
prescripti,-222.39,-214.9,P
hey there ,-232.14,-216.9,P
URL: http:,-128.73,-133.11,S
empty,-9.87,-9.01,P

Hi all,I ,-824.19,-848.21,S
re : it co,-133.05,-141.42,S
applicatio,-700.86,-665.65,P
claim your,-2466.44,-2324.02,P
has anyone,-449.99,-468.41,S
there ' s ,-563.25,-597.12,S

Doctors O,-1014.87,-888.73,P
male enhan,-895.72,-839.53,P
re , why g,-259.01,-221.0,P
hpl nom fo,-106.0,-124.05,S
empty,-9.87,-9.01,P

Just cvs ,-259.28,-304.19,S
re : nom /,-436.94,-514.83,S
journal la,-6100.0,-6874.39,S
re : kwi u,-2977.9,-3357.87,S
re : surpr,-1059.8,-946.6,P
vi ' a ' g,-345.57,-313.7,P
summary of,-1003.02,-1127.45,S
the most v,-388.71,-373.49,P
you maybe ,-689.19,-599.85,P
very cool ,-667.81,-592.35,P
CNET Virus,-2532.92,-2572.04,S
reduzca su,-289.18,-255.7,P
save your ,-359.8,-310.7,P
re : daren,-434.88,-502.21,S
sap id - h,-1514.9,-1598.34,S
start date,-243.11,-281.6,S
re : zakup,-834.94,-839.17,S
re : agend,-740.66,-859.05,S
>There is ,-1030.37,-1061.28,S
technical ,-986.74,-1043.43,S
gracious m,-269.02,-252.04,P
enron ment,-9099.06,-9846.38,S
[ ilug ] m,-1938.0,-1856.89,P
home page ,-552.77,-555.73,S
empty,-9.87,-9.01,P
On Mon, 20,-1086.1,-1173.28,S
re : the v,-3480.55,-3444.6,P
Sean O'Don,-579.35,-604.34,S
Â Apparent,-4838.76,-4897.6,S
basis blow,-252.17,-281.79,S
want somet,-1007.6,-875.45,P
empty,-9.87,-9.01,P
re : thurs,-1269.04,-1492.89,S
eol and en,-3201.85,-3441.31,S
I won't be,-72.67,-74.48,S
re : tuesd,-482.01,-593.17,S
vital hell,-1493.42,-1420.03,P
urgent new,-324.5,-302.46,P
workshop o,-5862.34,-6661.93,S
oneok west,-607.94,-657.14,S
problem is,-2441.63,-2613.58,S
mid - year,-1223.4,-1313.55,S
erec : tus,-212.19,-192.77,P

 _   _ __,-15666.79,-15875.14,S
pleased to,-52.74,-48.84,P
phonology ,-3133.4,-3789.38,S
are you lo,-220.86,-202.34,P
<!--
 body,-13104.95,-12954.14,P
calpine da,-215.29,-231.71,S
this is a ,-1050.66,-1007.28,P
language r,-5023.79,-5777.01,S
re : your ,-105.73,-90.47,P
summer int,-3324.65,-3533.07,S
new books ,-1579.56,-1821.41,S
fw : hello,-1777.23,-1843.81,S
special re,-307.13,-296.4,P
New Web Te,-949.66,-918.36,P
happy days,-2273.16,-2140.49,P
re : regis,-1997.58,-1767.13,P
maniacal g,-220.43,-203.01,P
re : swaps,-1504.82,-1647.2,S
confirm yo,-223.32,-217.63,P
----------,-1470.28,-1377.2,P
no more in,-11.17,-11.79,S
Do you dre,-853.19,-781.62,P
awesome mo,-1063.29,-1090.21,S
On Thu, 1 ,-694.02,-741.39,S
need word ,-555.03,-614.38,S
 life with,-1286.12,-1268.96,P
New Page 1,-746.63,-696.38,P
empty,-9.87,-9.01,P
2nd acm in,-1726.55,-1948.16,S
URL: http:,-343.82,-371.05,S
photos mon,-493.63,-482.43,P
charity se,-1738.49,-1645.73,P
absolutely,-1164.03,-1081.54,P
for your i,-370.46,-367.69,P
your compl,-2981.34,-2870.54,P
NEW PRODUC,-1535.56,-1491.96,P
take advan,-342.06,-327.76,P
fw : [ fwd,-1818.23,-1938.54,S
summer job,-1450.32,-1526.17,S
Ã¿FFFFA9 
,-144.96,-131.9,P
all, I pos,-2267.93,-2346.11,S
think that,-2729.63,-2841.45,S
distance l,-323.46,-336.55,S
what  they,-4138.85,-4066.83,P
And of cou,-328.82,-339.03,S
< >
> I do,-2154.21,-2225.96,S
Original M,-985.34,-1075.43,S
re : prior,-1982.75,-2060.04,S
Gary Lawre,-845.5,-873.38,S
be a  big ,-702.84,-657.06,P
    Date: ,-687.17,-747.36,S
----------,-4256.22,-3771.7,P
hey ! v am,-3534.93,-3326.15,P
Dear Sir,I,-1602.93,-1555.03,P
real estat,-1302.16,-1247.82,P
re : gtv w,-4393.22,-4807.5,S
proposal d,-1344.16,-1269.92,P
\ / 1 codd,-599.98,-511.75,P

Make 20% ,-843.1,-794.13,P
Protect yo,-884.18,-816.6,P
hpl nom fo,-105.84,-125.75,S
enron ment,-26742.1,-28761.88,S

!Want to ,-387.82,-379.3,P

Attention,-1176.68,-1132.97,P
hey , do y,-179.69,-188.19,S
> John Hal,-498.75,-512.79,S
hey what ',-368.62,-382.74,S
When Ameri,-921.66,-855.48,P
plant outa,-453.14,-478.53,S
summary : ,-3175.69,-3327.35,S
you can st,-342.9,-311.94,P
>>From the,-1894.44,-1807.85,P
re : 5 . 1,-525.32,-606.38,S
conference,-1087.89,-1282.27,S
we will gu,-143.64,-139.93,P

If you ar,-963.54,-923.58,P

FREE* cKb,-1305.19,-1167.69,P
department,-1890.57,-1878.45,P
www.low-in,-2361.4,-2127.34,P

Â Â 
Dear,-782.08,-698.39,P
perfect lo,-507.68,-417.29,P
recent off,-150.66,-159.55,S
order role,-615.26,-536.94,P
45 - ud . ,-1627.78,-1448.2,P
empty,-9.87,-9.01,P
fw : resum,-1046.23,-1133.05,S
been runni,-1941.26,-2043.65,S
ape langua,-1004.57,-1156.35,S
netco list,-121.63,-140.84,S
picks from,-6913.5,-6192.33,P
revised : ,-188.32,-211.69,S
request fo,-2149.31,-1978.04,P
re : 3 . 3,-464.75,-555.16,S
attention ,-2654.1,-2519.18,P
negation :,-7150.1,-8374.17,S

Hello, jm,-663.03,-581.16,P
epower : e,-231.45,-246.29,S
sum : more,-14312.26,-15779.16,S
URL: http:,-1257.23,-1306.15,S
are you cu,-1072.63,-975.94,P
congratula,-56.7,-53.52,P
Our deligh,-972.54,-907.65,P
empty,-9.87,-9.01,P
free ltc  ,-879.83,-839.3,P
traders da,-5407.49,-5098.44,P
you ' ll b,-908.29,-821.77,P

Gary Lawr,-933.3,-981.13,S
> Software,-1451.07,-1447.68,P
On Mon, Au,-1486.23,-1554.58,S
revision #,-329.48,-415.36,S
On Tue, Au,-844.56,-934.45,S
repelled ,,-5913.85,-5474.33,P
enron whol,-234.29,-250.96,S
technical ,-510.77,-549.33,S
version di,-1264.56,-1136.07,P
More than ,-1434.87,-1472.14,S
pal ' you ,-796.32,-754.12,P
sum : germ,-1844.32,-1995.69,S
Ryan, Shan,-925.72,-955.14,S
re : hpl d,-871.9,-991.33,S
position :,-694.84,-734.75,S
secretly r,-376.95,-348.63,P
In emacs r,-445.51,-453.45,S
Greetings!,-1619.94,-1570.51,P

On Pungen,-585.76,-637.32,S
Robert Har,-1100.3,-1131.02,S
baytown 12,-2708.39,-3332.45,S
graduate r,-2210.33,-2507.49,S
> However,,-649.41,-656.23,S
congratula,-1875.68,-1785.79,P
re : accou,-1373.07,-1263.83,P
brand new ,-371.1,-355.59,P
Chris Haun,-319.24,-318.19,P
cheap viag,-404.37,-360.63,P
atelier de,-5131.66,-5913.85,S
>>>>> K ==,-2009.9,-2068.74,S
california,-2545.89,-2708.33,S
Newest Uni,-293.78,-278.1,P
This is a ,-768.16,-836.55,S
localized ,-625.02,-561.78,P

Gotta won,-1419.22,-1561.6,S
So then, G,-576.29,-589.65,S
actinium b,-525.04,-470.09,P
had conf c,-545.52,-572.89,S
erisk icon,-1348.45,-1371.27,S
pdci de - ,-507.07,-523.38,S
re :  v [ ,-32.14,-27.65,P
Vigoral Ad,-652.84,-591.72,P
copano cha,-268.42,-317.9,S
job openin,-1748.98,-2002.63,S
Tremendous,-1384.3,-1160.15,P
floor spac,-613.29,-655.88,S
empty,-9.87,-9.01,P
f . o . m ,-927.87,-1035.52,S
clear bene,-1007.22,-914.42,P
flatbed do,-2459.0,-2242.8,P
URL: http:,-6225.63,-6539.49,S
career opp,-18.16,-17.37,P
is just an,-2470.15,-2634.36,S
meet her n,-205.69,-194.88,P
query : wr,-972.36,-1133.76,S
hello brot,-792.38,-743.3,P
sea robin ,-291.24,-330.4,S
who watche,-124.27,-123.82,P

Forwarded,-933.35,-922.36,P
that stuff,-178.93,-170.28,P
On Tue, Ju,-1076.3,-1108.41,S
best price,-448.0,-371.47,P
empty,-9.87,-9.01,P
fw : hungr,-97.88,-94.72,P
posting le,-117.23,-124.36,S
call works,-1677.87,-1972.92,S
contacts a,-2006.44,-2215.83,S
elsnet how,-35.32,-41.3,S
re : congr,-224.91,-262.32,S

 If you w,-1230.0,-1171.8,P
Do You Wan,-870.27,-837.05,P
re : what ,-366.12,-351.97,P
On Thu, 22,-347.19,-355.05,S
hp ink car,-1987.91,-1784.12,P
help on dp,-1607.15,-1789.63,S
hot online,-809.35,-744.6,P
call me to,-539.8,-522.55,P
here are t,-439.49,-419.45,P
i can ' t ,-616.26,-547.18,P
customer t,-774.3,-778.55,S
empty,-9.87,-9.01,P
re : austr,-594.92,-642.02,S
5th wollic,-4607.94,-5255.23,S
confidenti,-6227.53,-5991.56,P
empty,-9.87,-9.01,P

>>>From t,-845.8,-919.38,S
hea sporti,-1650.92,-1679.15,S
hedging ln,-1706.39,-1919.42,S
1) Claim Y,-681.38,-640.19,P
I recently,-717.48,-747.99,S
fyi i left,-72.19,-79.56,S
They are l,-1110.42,-1112.31,S
symposium ,-1019.14,-1134.46,S
From: http,-1398.23,-1419.04,S
a only sol,-128.54,-110.29,P

> MF> I d,-990.27,-1031.25,S
we have re,-422.59,-372.84,P
global int,-322.64,-343.8,S
this viagr,-293.84,-260.75,P
fortune he,-26.91,-24.72,P
floor heat,-875.46,-848.62,P
No analysi,-16773.16,-17093.1,S
ecdl98 - f,-12255.99,-13754.14,S
www.low-in,-2361.4,-2127.34,P
> The most,-831.62,-858.32,S
inexpensiv,-352.8,-317.49,P
get new cl,-274.68,-237.31,P
collective,-2681.79,-3059.19,S
sum of chi,-824.47,-915.43,S
Heh, ten y,-1647.27,-1733.1,S
yen outloo,-533.07,-607.33,S

    TP> A,-416.62,-422.23,S
free term ,-692.37,-644.62,P

Forwarded,-847.45,-858.62,S
firm trans,-271.74,-283.62,S
http://www,-597.19,-627.44,S
are you re,-313.36,-264.55,P
