On Thu, 1 ,-746.04,-808.06,S
best softw,-368.58,-367.06,P
isidro bli,-505.98,-484.75,P

You're in,-967.39,-999.73,S
On Mon, 26,-363.77,-387.76,S
fw : cgt p,-423.51,-478.69,S
>>>>> L ==,-628.2,-668.95,S
affordable,-349.37,-326.59,P
tens of th,-428.25,-404.33,P
Hi Thor,[S,-1750.75,-1766.9,S
make a gif,-1122.18,-1079.26,P
latina tee,-385.07,-355.63,P
book : cor,-1446.55,-1684.3,S
trash bash,-753.03,-805.25,S
organisati,-1753.05,-1962.41,S
calpine da,-110.44,-129.61,S
your invit,-230.47,-222.54,P
the challe,-1656.32,-1637.64,P
On Sun, 15,-818.87,-891.22,S
[Skip Mont,-971.15,-1029.3,S

> t/db_ba,-543.57,-584.17,S
pragmatics,-1382.69,-1550.57,S
t , h : ey,-4686.84,-4863.91,S
new albany,-181.13,-200.63,S
new comput,-137.95,-142.31,S
missing bl,-6781.07,-7231.05,S
re : free ,-372.29,-344.83,P

Want To B,-1766.51,-1656.65,P

E-Marketi,-440.03,-406.45,P
approvals ,-1243.83,-1341.81,S

Kenneth N,-653.12,-699.79,S
master ter,-312.16,-344.06,S
wicked d $,-655.18,-566.83,P
re : netco,-359.02,-413.44,S
job number,-101.86,-112.75,S
creditfixT,-375.88,-351.32,P
Hello,did ,-544.51,-580.79,S
premium re,-664.03,-617.68,P
seagate 20,-1642.27,-1478.17,P
How would ,-339.55,-317.46,P
Please vis,-80.97,-78.16,P
Matthias H,-688.83,-726.86,S
abbl 1 nls,-809.73,-851.01,S
your ambie,-4126.3,-3951.29,P
re : bette,-582.33,-664.1,S
empty,-9.49,-8.99,P
Dear jm@ne,-1877.45,-1733.12,P
We ship wo,-1133.5,-1017.91,P
ncl sally ,-835.12,-866.28,S
re : marat,-204.42,-234.15,S
> As I've ,-289.31,-301.79,S
empty,-9.49,-8.99,P
justt try ,-602.64,-562.77,P
cornhusker,-286.94,-318.83,S
reminder :,-2724.96,-2917.67,S
----------,-73032.28,-76088.2,S
empty,-9.49,-8.99,P
mail deliv,-6046.91,-6018.6,P
hello rsha,-969.15,-920.1,P
april vip ,-1090.13,-1044.05,P
If you run,-680.92,-761.67,S
re : deal ,-1106.84,-1348.55,S
Adam L. Be,-376.64,-411.38,S

Don't Wai,-461.21,-421.3,P
danzig car,-230.6,-208.87,P
schedule c,-138.14,-162.3,S
looking fo,-203.91,-193.7,P
On Mon, 5 ,-621.95,-667.44,S
re : inter,-861.38,-958.86,S
second cfp,-5914.26,-6686.16,S

Gary Murp,-3978.61,-3898.0,P
g . mulder,-2780.81,-2761.54,P
>
>
> The ,-728.39,-752.04,S
Norton AD
,-1188.71,-1092.77,P
better tha,-434.37,-387.39,P
use Perl D,-3573.78,-3933.05,S
URL: http:,-706.39,-736.17,S
the daily ,-6777.25,-6028.95,P
inland res,-432.67,-451.81,S
> Is it po,-974.07,-1036.52,S
associate ,-1714.18,-1881.4,S
fw : asset,-513.08,-559.89,S
On Tue, Au,-514.67,-563.12,S
get big mo,-973.48,-885.72,P
new albany,-830.42,-867.19,S
when it co,-533.62,-499.83,P
your /etc/,-2318.15,-2495.24,S
On Mon, 5 ,-230.91,-251.04,S
complexity,-3441.72,-3970.66,S
re : 6 . 1,-1250.91,-1286.92,S
mg staff v,-1782.22,-1933.79,S
books on f,-2007.51,-2224.88,S
>It's offi,-512.62,-536.49,S
re : chapt,-885.82,-998.01,S
re : site ,-3178.03,-3706.93,S
URL: http:,-244.41,-268.09,S
re : contr,-1207.78,-1294.34,S
NRI Number,-16972.23,-17178.83,S
linguistic,-2508.18,-2653.76,S
dated mate,-5384.51,-5222.99,P
transco ba,-245.04,-283.41,S
sometimes ,-85.66,-86.55,S
use Perl D,-985.17,-1087.74,S
daniel kar,-3147.56,-3047.14,P
socialOn J,-1032.75,-1013.73,P
appointmen,-1014.46,-985.01,P
There is N,-1899.99,-1780.48,P
overwhelmi,-323.55,-311.46,P
highly rec,-601.02,-530.57,P
linguist n,-1495.34,-1596.61,S
i need you,-1743.74,-1655.19,P
re : joint,-331.0,-349.84,S
empty,-9.49,-8.99,P
paliourg m,-258.26,-240.17,P
URL: http:,-205.41,-219.33,S
empty,-9.49,-8.99,P
national c,-725.53,-719.89,P
palm pilot,-2058.2,-2312.45,S
saguaro we,-410.58,-438.0,S
>You could,-769.5,-822.36,S
security -,-203.67,-189.07,P
get ready ,-446.5,-405.79,P
simply sen,-812.38,-938.79,S
I thought ,-727.99,-801.19,S
On Sun, 28,-1181.81,-1336.96,S
hershey  ,-219.02,-199.71,P
supervisor,-3893.33,-4103.24,S
Um, you've,-1402.11,-1489.42,S
visit our ,-264.99,-250.52,P

> > Tom s,-536.84,-564.35,S
hey . we o,-428.57,-413.21,P
empty,-9.49,-8.99,P
empty,-9.49,-8.99,P
rescheduli,-265.09,-282.8,S
best erect,-632.77,-591.49,P
do you pla,-6741.68,-5979.7,P
re : shara,-928.64,-1038.12,S
online edu,-24.34,-22.89,P
even your ,-938.65,-911.3,P
On Friday ,-1391.33,-1500.6,S
[ auto - r,-8221.24,-7563.53,P

Gary Func,-677.76,-741.63,S

I've also,-4347.89,-4966.44,S
the follow,-1160.47,-1379.88,S
URL: http:,-331.33,-358.27,S
updates on,-644.42,-717.8,S
enron ment,-31791.07,-35911.75,S
html body ,-3071.67,-2948.2,P
bgs 7 . 2 ,-1393.56,-1465.2,S

Â 
Free P,-12985.08,-12217.13,P
localized ,-603.95,-558.95,P
greeat med,-655.57,-591.5,P
URL: http:,-116.58,-126.09,S
visual ide,-438.11,-387.72,P
sum : 501 ,-7480.6,-7664.19,S
ft . pierc,-264.55,-283.61,S
in the hea,-606.83,-552.12,P
= ? ansi _,-2878.01,-2846.01,P
re : 5 . 1,-759.05,-836.92,S
quality me,-938.32,-874.83,P
fifth inte,-2389.26,-2629.79,S
Any sage a,-1433.51,-1582.94,S
profit on ,-4815.47,-4670.12,P
budgeting ,-598.49,-629.57,S

MyDiscoun,-347.8,-315.6,P
then I rec,-1285.26,-1356.74,S
re : what ,-505.26,-585.1,S

bizmagoff,-757.51,-710.25,P
new e - ma,-625.17,-691.02,S
query : le,-1212.25,-1300.09,S
emerging g,-5835.52,-5616.88,P
> From: yy,-343.92,-365.25,S
empty,-9.49,-8.99,P
==========,-600.55,-552.26,P
document c,-191.91,-188.14,P
 I decided,-676.97,-735.37,S
the best j,-1963.31,-1890.85,P
new book :,-1634.89,-1748.69,S
re : tried,-437.43,-497.07,S
trip plans,-311.32,-317.89,S
 __  __ _2,-13932.68,-14227.79,S
empty,-9.49,-8.99,P
eol guest ,-1185.7,-1247.69,S

Beaton Ab,-341.49,-312.4,P
re : rice ,-1510.5,-1911.9,S
energy ope,-544.86,-588.69,S
karthik ra,-275.59,-278.81,S
save 70 pe,-1785.65,-1554.19,P

Â        ,-818.79,-670.25,P
request su,-351.39,-371.51,S
URL: http:,-444.29,-448.3,S
get vlagra,-643.05,-608.67,P
re : volum,-944.25,-1102.12,S
URL: http:,-552.97,-556.4,S
job postdo,-1268.16,-1427.4,S
enbridge b,-3388.98,-3484.95,S
re : pserc,-871.81,-977.6,S
books on f,-6074.34,-6832.58,S
buy viagra,-213.29,-191.57,P
-----BEGIN,-872.55,-910.56,S
third inte,-10111.93,-10928.72,S
enron meth,-314.52,-353.66,S
    Date: ,-5547.62,-5885.4,S
proceeding,-802.37,-873.46,S
re : mna 1,-529.54,-580.97,S
nasa weath,-599.02,-617.19,S
language a,-2120.99,-2260.67,S
photos as ,-262.76,-265.24,S
- derecho ,-3501.55,-3268.98,P
HTTP: The ,-1053.71,-1076.88,S
start date,-232.24,-279.62,S
fernley , ,-353.3,-384.29,S
On 09/08/0,-2341.52,-2488.73,S
>>>>> J ==,-472.47,-526.83,S
Hello Gary,-595.95,-642.66,S
september ,-434.78,-459.43,S
delivery c,-378.5,-366.82,P
beth perlm,-258.47,-275.59,S

In a mess,-296.17,-322.27,S
URL: http:,-211.12,-225.84,S
My gut rea,-475.85,-495.22,S
bang for t,-553.63,-580.77,S
tadalafil ,-648.27,-560.19,P
update on ,-376.28,-388.42,S
> -----Ori,-1774.47,-1901.45,S
works wonn,-671.91,-620.09,P
show your ,-1810.65,-1894.42,S
transporta,-5718.94,-6223.08,S
hi we simi,-491.47,-462.08,P
risk trac ,-769.87,-874.7,S
empty,-9.49,-8.99,P
re : fuel ,-2095.94,-2509.98,S

Â 
Dear 
,-720.87,-653.05,P
John P. Lo,-441.72,-484.01,S

PROMOTE Y,-972.51,-902.68,P
gls 1995 s,-9047.2,-10093.65,S
tx gen lan,-458.24,-501.59,S
reduce spa,-1038.92,-994.36,P
REGISTER .,-1064.12,-1027.44,P
labov on t,-277.96,-318.92,S
http://www,-921.56,-960.67,S
congratula,-164.61,-182.05,S
> From: fo,-689.05,-720.47,S
ever tried,-923.11,-854.97,P
it is your,-941.82,-848.93,P
adobe , xp,-1334.03,-1236.72,P
mature mom,-749.12,-707.55,P
splash pag,-691.55,-727.78,S
some advic,-317.71,-314.57,P
On Thu, 25,-574.59,-598.28,S
Dear lanig,-456.83,-391.65,P
URL: http:,-181.2,-190.04,S
correction,-525.12,-579.67,S
On Fri, 20,-325.8,-375.74,S
nlp + ia ',-6136.68,-6731.48,S
Greetings ,-3520.14,-3426.89,P
Well you k,-584.84,-613.22,S
URL: http:,-1916.18,-2023.19,S
psycholing,-2019.74,-2212.54,S

Ã¿FFFFA9 ,-153.7,-143.19,P
dictionari,-4183.19,-4581.9,S
URL: http:,-183.17,-198.69,S
leavers to,-163.21,-179.97,S
start date,-233.36,-280.04,S
Declan Gra,-1113.96,-1200.3,S
perceiving,-2039.82,-2331.87,S
logical as,-5461.31,-5943.37,S
profession,-435.72,-387.43,P
muc - 7 ca,-9289.19,-9795.37,S
lose 19 % ,-933.04,-903.6,P

New Page ,-538.94,-479.98,P
re : weigh,-397.19,-405.24,S
syntax / p,-1186.49,-1425.55,S
= ? utf - ,-239.33,-223.48,P
email addr,-538.21,-566.7,S
best regar,-1670.03,-1654.01,P
mortgage r,-84.19,-79.19,P
On Mon, 19,-456.41,-480.16,S
updated q ,-388.13,-435.68,S
fortune aw,-2412.23,-2273.22,P
Interested,-287.53,-271.66,P
eurogp ' 9,-7605.7,-8141.71,S
do you wis,-263.99,-246.74,P
r 3 mov 3 ,-816.99,-816.66,P
e Earn
   ,-1204.85,-1128.96,P

> I would,-328.77,-349.38,S
mlcros 0 f,-914.81,-858.81,P
URL: http:,-204.93,-214.54,S
i need you,-1056.84,-1034.35,P
conference,-102.24,-112.43,S
wharton tr,-169.4,-196.11,S
Hi There,I,-991.41,-991.5,S
language i,-766.43,-843.07,S
legal cabl,-2891.52,-2687.69,P
04 / 01 as,-406.89,-423.37,S
vp & direc,-596.87,-660.47,S
seeking op,-426.58,-449.34,S
smi 23 - -,-409.31,-451.28,S
subject : ,-405.96,-396.06,P
adb propos,-2262.05,-2185.29,P
budget que,-634.45,-665.1,S
both me an,-802.31,-738.73,P
premium of,-1023.51,-858.05,P
acl ' 99 t,-3512.16,-3980.19,S
your onlin,-515.22,-473.13,P
2 q soft m,-760.67,-825.29,S
microsoft ,-982.35,-945.88,P
start date,-503.54,-584.83,S
H1 { } TD ,-1286.58,-1185.31,P
commit xp ,-1088.29,-958.54,P
Update of ,-1102.58,-1189.12,S
human reso,-2286.93,-2458.86,S
whole ad R,-512.93,-484.74,P
real - tim,-526.22,-495.89,P
call : low,-858.63,-936.86,S
fluid anal,-771.49,-745.41,P
cheapest m,-634.23,-565.08,P
you dont h,-879.59,-835.81,P
Received: ,-9928.74,-9548.86,P
looking fo,-608.05,-566.0,P
,-0.5,-0.93,S
okay... af,-738.29,-804.76,S
Hi all,apo,-622.96,-676.62,S
apologies ,-428.77,-447.04,S

Kates Kni,-87.45,-82.78,P
our psychi,-459.88,-432.1,P
re : hello,-325.62,-301.35,P
point chan,-831.2,-1015.37,S
so fast? N,-1144.91,-1236.61,S
empty,-9.49,-8.99,P
URL: http:,-202.63,-218.02,S
get prescr,-39.55,-31.44,P
URL: http:,-382.1,-403.99,S
i sure wis,-7081.18,-6783.53,P
sum : ocr ,-1841.46,-1936.33,S
enron ment,-11656.58,-12976.68,S
internatio,-4998.58,-5638.82,S
Once upon ,-1027.99,-1104.22,S
i didn ' t,-573.95,-532.73,P
tenaska 11,-461.62,-497.37,S
re : 6 . 7,-1234.14,-1327.74,S
Tech Updat,-4437.26,-4498.85,S
samples fo,-118.6,-107.58,P
dearly bel,-2366.5,-2295.6,P
empty,-9.49,-8.99,P
monthly bu,-259.51,-298.29,S
want a nin,-31.9,-30.73,P
earn more ,-3752.86,-3550.89,P
Everybody ,-496.84,-499.33,S
harvest lo,-1966.55,-1804.54,P
$ 20806 he,-471.55,-451.25,P
wow ! chec,-1247.01,-1165.29,P
tiger team,-104.89,-109.09,S
thank you ,-327.98,-316.78,P
e . h . tu,-375.08,-403.27,S
perfect vi,-435.12,-393.17,P

Exclusive,-408.73,-363.36,P
re : the n,-1035.47,-1256.38,S
Dear jm ,
,-2187.2,-1950.94,P
call me no,-1862.02,-1800.33,P
software f,-6953.3,-7518.47,S
stox maven,-3378.37,-3160.24,P
itinerary ,-40.42,-50.37,S
linguistic,-8284.52,-9338.46,S
green card,-374.22,-388.04,S
empty,-9.49,-8.99,P
On Tue, 20,-630.07,-697.27,S
re : hotli,-724.4,-819.83,S
diachrony ,-2782.98,-3099.17,S
>>>>> R ==,-961.11,-992.12,S
On 6 Sep 2,-968.65,-1026.65,S
Hello:Are ,-593.62,-559.77,P
empty,-9.49,-8.99,P
fw : back ,-329.54,-346.71,S
 complete ,-16493.96,-15647.88,P
california,-4198.83,-4442.8,S
At 11:06 A,-357.81,-388.15,S
all about ,-110.62,-115.38,S
hard even ,-116.64,-107.7,P
case again,-1359.31,-1413.85,S
urgent pro,-2226.43,-2111.72,P
re : [ 5 ],-360.75,-359.48,P
updated co,-145.67,-161.72,S
spring sav,-1728.82,-1672.92,P
direct to ,-287.96,-293.18,S
>Sorry for,-1138.94,-1218.14,S
q : proces,-1538.66,-1626.25,S
re : fw : ,-2973.71,-3621.35,S
buy generi,-658.31,-567.53,P
On Wednesd,-767.64,-821.83,S
re : nomin,-594.81,-701.74,S
re : enron,-1088.24,-1407.4,S
Still beli,-523.9,-487.39,P
why p 9 ua,-861.95,-811.35,P
online pow,-2379.36,-2537.83,S
we need to,-465.06,-464.48,P
Hall 13464,-658.91,-714.93,S
new ucla d,-598.75,-694.3,S
new book :,-2696.98,-2910.73,S
take your ,-398.87,-367.45,P
. . . or e,-185.15,-194.37,S
- - - - - ,-256.62,-316.86,S

A:link {
,-3064.72,-2856.94,P
2nd call f,-5315.66,-5842.84,S
notificati,-1438.96,-1399.62,P
today you ,-420.33,-409.39,P
On 26 Jul ,-1390.35,-1434.16,S
new on cap,-4312.79,-4166.94,P
CNET Inves,-4928.29,-5140.98,S
toc : inte,-1278.8,-1410.7,S
On Tue, 20,-315.0,-355.86,S
* * congra,-2945.91,-2834.2,P

Eugen Lei,-474.79,-521.01,S
mongolian ,-206.91,-211.79,S
= ? iso - ,-1653.02,-1598.82,P

>>From th,-2593.58,-2539.88,P
hello bevs,-480.62,-438.45,P
re : hi lo,-1584.67,-1676.87,S
re : signi,-607.24,-555.63,P
empty,-9.49,-8.99,P
URL: http:,-174.02,-187.39,S
I just hea,-882.16,-958.88,S
Hi: Have 
,-863.77,-818.15,P
vacation i,-500.73,-541.84,S
re : accou,-1364.73,-1285.28,P
4 - urgent,-1941.23,-2039.98,S
empty,-9.49,-8.99,P
doctors us,-565.77,-499.5,P
Church, AA,-1264.34,-1320.32,S
Fortunes a,-343.67,-315.44,P
use Perl D,-760.33,-849.03,S
Has anyone,-714.37,-733.59,S
re : bei e,-434.48,-481.73,S
empty,-9.49,-8.99,P
h . g . h ,-267.21,-251.8,P
ipa i have,-1058.57,-1180.14,S
re : tenas,-2352.09,-2721.18,S
dome camer,-2032.69,-2045.27,S
re : enron,-6723.58,-7407.57,S
Greetings ,-477.05,-516.94,S
fw : realm,-250.52,-298.21,S
save your ,-121.59,-109.1,P
updated ne,-139.31,-155.88,S
Jeff--What,-1517.29,-1649.15,S
pastoria u,-953.59,-1047.26,S
Gary Lawre,-1740.38,-1773.17,S
neon discu,-384.73,-414.22,S

Actually ,-323.85,-361.09,S
books on t,-1663.04,-1796.5,S
call for p,-2489.25,-2774.84,S
metals - i,-6155.24,-6660.75,S
Kevin O' R,-916.03,-1016.68,S
schedualed,-7499.12,-7213.04,P
re : as ex,-999.89,-1121.18,S

Â  Does
A,-1153.01,-1086.62,P
>peter fwd,-715.65,-739.36,S
15 firee p,-1494.22,-1401.56,P

So I see ,-210.37,-227.26,S
-----BEGIN,-1700.85,-1783.12,S
re : indus,-2215.65,-2732.25,S
gtv ii wee,-1275.25,-1417.24,S
URL: http:,-258.3,-264.14,S
thought i',-1365.29,-1369.81,S
I guess th,-746.98,-820.34,S
nels 29 - ,-1442.84,-1588.9,S
here is th,-116.81,-113.23,P
miracle pr,-4073.76,-3915.94,P
causal con,-1031.73,-1156.03,S
waiting to,-1072.3,-1049.74,P
booked mee,-130.49,-144.14,S
fw : entou,-6037.6,-6493.14,S
youth - ga,-566.95,-597.27,S
start date,-233.36,-280.04,S
empty,-9.49,-8.99,P
wed , 06 j,-309.9,-297.39,P
re : tenas,-1195.6,-1370.52,S
On Thu, Se,-792.76,-862.39,S
use Perl D,-943.15,-1016.14,S
re : thank,-2402.98,-2780.45,S
Easy to ma,-11425.77,-10815.87,P
carnegie m,-363.18,-418.88,S
now you ca,-787.87,-762.01,P
increase v,-287.21,-367.64,S
Dear bevst,-462.27,-413.19,P
duke casho,-440.34,-466.56,S
fw : rto w,-3873.52,-4118.7,S
final call,-1083.65,-1167.5,S
2 q soft m,-75.26,-81.65,S
URL: http:,-168.83,-177.0,S
calendars ,-522.62,-547.35,S
URL: http:,-637.45,-646.27,S
chris sher,-175.57,-195.19,S
re : possi,-484.49,-568.08,S
commodityl,-378.79,-403.63,S
URL: http:,-667.53,-699.43,S
problems w,-2636.68,-2875.73,S
a minimali,-1239.87,-1396.57,S
electronic,-894.03,-935.92,S
Caolan McN,-1052.63,-1122.78,S
New amazin,-1688.67,-1549.56,P
arabic stu,-587.45,-633.5,S
Eugen Leit,-3394.91,-3476.35,S
all graphi,-1169.45,-985.48,P
conf : tra,-2207.86,-2455.54,S

I actuall,-302.39,-326.19,S
fwd : [ cu,-437.35,-430.59,P
use Perl D,-408.63,-458.5,S
computatio,-2984.36,-3390.38,S
cannot det,-1425.29,-1479.5,S
ncph coal ,-796.48,-828.56,S
re : follo,-868.64,-991.19,S
empty,-9.49,-8.99,P
ï¿½@ 
    ,-674.62,-582.97,P
interested,-637.03,-602.68,P
URL: http:,-257.87,-277.7,S
bibliograp,-4921.27,-5453.17,S
URL: http:,-177.75,-188.68,S
pay les fo,-937.29,-893.01,P
re : balan,-368.74,-404.24,S
THE CONVIE,-6214.56,-5790.44,P
ees exampl,-87.71,-99.93,S
summary : ,-7170.25,-7677.84,S
paliourg n,-1654.0,-1474.27,P
a few answ,-391.19,-422.54,S
east power,-859.74,-885.22,S
photos spr,-528.05,-513.52,P
ecai-98 # ,-881.35,-993.28,S

This is a,-4439.0,-3287.86,P
Untitled
W,-359.03,-333.61,P
new book :,-1276.18,-1443.19,S
abb contra,-710.66,-745.39,S
unlimited ,-4336.08,-4143.72,P
empty,-9.49,-8.99,P
Reflexive ,-1942.81,-1909.63,P
Dear ilug@,-1602.73,-1556.55,P
re : tw / ,-649.93,-699.25,S
/etc/rc.d/,-140.21,-147.62,S
re : aeuro,-800.63,-751.2,P
re : tuesd,-1779.21,-2342.54,S
req : info,-343.96,-386.57,S
summary of,-10843.94,-11993.59,S
New Web Te,-939.67,-889.58,P
re : anjam,-560.02,-612.65,S
the ews ta,-250.02,-271.43,S
re : contr,-1864.56,-2037.22,S
change you,-206311.92,-208924.71,S
8th intern,-435.78,-479.75,S
fw : cms r,-740.31,-823.27,S
re : count,-1423.11,-1692.04,S
empty,-9.49,-8.99,P
private vl,-43.05,-33.7,P
These resu,-580.48,-597.14,S
watch this,-2852.7,-2745.89,P
Quoting Br,-1287.72,-1353.13,S
were rolli,-1490.84,-1630.8,S
re : never,-1274.46,-1227.33,P
eastrans n,-1368.92,-1646.66,S
Want to ma,-640.17,-612.46,P
avail for ,-1970.18,-2144.12,S
http://www,-542.32,-578.27,S
free profi,-15182.37,-14234.53,P
empty,-9.49,-8.99,P
coke * or ,-199.56,-181.33,P
re : 6 . 7,-525.29,-564.23,S
really coo,-5258.98,-4983.45,P
empty,-9.49,-8.99,P
young teen,-492.29,-472.99,P
On Tue, Au,-3397.63,-3586.26,S
Hello 
I w,-2781.79,-2617.2,P
URL: http:,-879.06,-913.35,S
re : eott ,-1017.97,-1107.4,S
,-0.5,-0.93,S
louisiana ,-805.05,-851.09,S
re : telep,-1416.46,-1643.1,S
Some oppor,-1515.58,-1429.78,P
the 2004 e,-1366.93,-1279.9,P
management,-481.99,-540.04,S

Hunza Bre,-568.06,-534.93,P
re : contr,-462.03,-532.87,S
the no . 1,-289.71,-273.41,P
say goodby,-1159.45,-1062.22,P
valero 10 ,-454.74,-538.64,S
8 : 30 am ,-761.67,-793.63,S
eg @ em . ,-209.46,-177.07,P
what can y,-485.73,-466.81,P
vince and ,-1174.75,-1266.79,S
Hi NickTry,-395.16,-427.05,S
oem - we s,-1213.48,-1061.0,P
matters \ ,-465.87,-398.31,P
Brian Fost,-986.63,-1043.89,S
URL: http:,-316.71,-331.72,S
guys need ,-559.48,-493.62,P
winter cap,-376.26,-406.91,S

    Skip>,-98.77,-98.91,S
order pres,-63.85,-53.12,P
re : bridg,-3604.28,-3871.82,S
mortgage f,-378.81,-350.94,P
enron actu,-159.26,-210.38,S
build your,-2009.27,-1921.93,P
conflict w,-3109.35,-3401.05,S
If you nee,-1315.21,-1355.16,S
rescue you,-676.51,-640.37,P
kevin lyda,-952.38,-1023.64,S
Hi,In my b,-730.32,-776.64,S
best debt ,-3464.65,-3328.31,P
soft at in,-164.55,-156.35,P
> From: St,-1216.73,-1270.14,S
I am Mr.IK,-1959.8,-1859.59,P
> > Unless,-1032.6,-1088.31,S
enron posi,-1111.43,-1185.64,S
logistics ,-254.31,-278.26,S
free sex h,-385.0,-357.67,P

> On Thu,,-1846.38,-1908.43,S
it is a sm,-1915.37,-1878.45,P
best free ,-138.27,-122.18,P

Clark C .,-793.64,-840.89,S

zeek said,-1133.42,-1201.48,S
soas cease,-2041.86,-2151.51,S
earn high ,-555.51,-530.51,P
fantastic ,-5487.63,-5005.29,P

 Remove y,-496.74,-468.61,P
elizabeth ,-420.77,-403.79,P
interview ,-250.09,-276.76,S
nystesol a,-2934.26,-3154.73,S
the next i,-8599.21,-8123.89,P
greetings ,-410.39,-402.61,P
On Thursda,-1612.68,-1668.2,S
couple of ,-358.05,-404.72,S
windows xp,-3635.88,-3437.58,P

>SPEWS: t,-894.14,-934.07,S
Gordon Moh,-2247.01,-2272.49,S
checking b,-851.79,-970.58,S
Protect yo,-1116.74,-1046.3,P
come on ! ,-9688.32,-9229.42,P
powerball ,-606.77,-602.51,P
URL: http:,-483.03,-506.67,S
CNET  DOWN,-9641.12,-9552.9,P
re : uk dr,-1311.87,-1536.76,S

moiadHerb,-854.49,-795.63,P
empty,-9.49,-8.99,P
ad - when ,-12147.49,-11089.0,P
your ebay ,-29.17,-26.84,P
schedule c,-1272.27,-1517.66,S

New Page ,-3862.24,-3712.34,P
make the m,-321.88,-308.9,P
>
>>  (CNS,-961.01,-976.27,S
Dell Quinn,-338.34,-371.05,S
On January,-772.07,-731.06,P
URL: http:,-224.32,-231.76,S

NEW CD RO,-689.89,-651.95,P
empty,-9.49,-8.99,P
re : sprin,-1244.46,-1389.6,S
schedule c,-1272.83,-1517.87,S
turbine sw,-455.18,-489.42,S
ees daily ,-166.93,-185.51,S
hplr liqui,-504.2,-555.94,S
the presid,-883.04,-849.25,P
need an ou,-450.69,-395.51,P
re : reque,-2802.21,-2674.54,P
sell adver,-1343.67,-1300.01,P
URL: http:,-552.97,-556.4,S
-----Origi,-1163.95,-1283.81,S
65 % off f,-472.11,-454.9,P

Dear Sir.,-1763.03,-1693.24,P
* cancer :,-4991.18,-4647.01,P
. message ,-866.41,-797.84,P
north coun,-782.7,-756.08,P
please res,-2002.04,-1952.53,P
fw : modif,-1901.2,-2053.02,S
tenaska iv,-253.18,-278.75,S
re : power,-5207.02,-6007.5,S
creditfixT,-375.88,-351.32,P
On Tue, Ju,-1484.54,-1590.68,S
re : great,-242.43,-252.46,S
new perspe,-4353.37,-4948.57,S
Hi,First y,-870.69,-961.22,S
    http:/,-370.73,-390.01,S
yo , u ar ,-132.37,-123.7,P
speeding u,-898.65,-972.88,S
cds - so b,-667.61,-624.32,P
re : cp & ,-464.98,-536.75,S
iatl 14 : ,-925.09,-1057.09,S
> 
> I am ,-819.82,-873.39,S
On Mon, Fe,-915.21,-997.15,S

It took m,-148.21,-152.51,S
order role,-609.57,-538.11,P
pastoria -,-308.68,-340.55,S
non - deci,-535.26,-546.99,S
schedule v,-209.01,-241.66,S
give her s,-573.15,-559.21,P
sum : v - ,-5431.87,-6037.96,S
research g,-123.14,-133.17,S
So then, G,-2030.08,-2130.4,S
re : killi,-1192.62,-1427.36,S
FREIGHTMAR,-192.26,-170.71,P
hi one mil,-217.28,-205.78,P
re : read ,-340.54,-370.63,S
great week,-546.36,-544.37,P
corel and ,-953.55,-829.94,P
fw : black,-382.21,-430.0,S
day 26 - t,-55.73,-62.94,S
Nope, a tr,-472.39,-517.66,S
sum : prog,-4867.62,-5009.68,S
On Thu, Au,-489.63,-535.54,S
re : work ,-1359.27,-1343.56,P
= ? utf - ,-249.32,-223.62,P
empty,-9.49,-8.99,P
re : smoot,-1541.53,-1750.09,S
Computer P,-1686.73,-1596.6,P
[ ilug ] r,-992.11,-970.33,P
re : 8 . 1,-900.96,-967.26,S
no more ne,-482.44,-444.66,P
Ray Wallac,-218.33,-234.75,S
gtv ii wee,-1194.04,-1312.56,S
this web s,-5738.12,-5474.79,P
enron / hp,-134.49,-181.71,S
On Tue, Au,-368.72,-406.74,S
Your Fully,-1390.07,-1251.52,P
photos sel,-555.99,-563.72,S
fwd : hi p,-920.76,-894.37,P
you have b,-1558.94,-1506.62,P
URL: http:,-177.78,-198.63,S
we offer a,-3986.39,-3771.03,P
re : mpr f,-2811.12,-3279.63,S
crazy site,-1640.41,-1575.65,P
I want to ,-2050.65,-2248.83,S
intensive ,-380.35,-421.0,S
rights of ,-437.67,-476.23,S
Partitioni,-240.1,-271.16,S
Inn Share ,-633.42,-670.9,S
re : 3 . 4,-1080.35,-1209.04,S
empty,-9.49,-8.99,P
CNET  Catc,-996.44,-1021.95,S
stuart zis,-142.67,-168.02,S
lrec 3rd c,-11647.87,-12756.28,S
inofficial,-1392.94,-1463.09,S
empty,-9.49,-8.99,P
commercial,-11062.53,-10615.62,P
vacation c,-1186.37,-1204.18,S
are you st,-98.79,-91.79,P
affordable,-469.04,-426.86,P
i ' m out ,-451.46,-444.77,P
GAMING ADV,-3049.57,-2958.17,P
2 nd rev m,-946.15,-1111.72,S
txu fuel c,-113.34,-135.33,S
Joseph S. ,-310.33,-338.43,S
fw : produ,-1539.27,-1609.14,S
On Mon, 26,-249.64,-260.46,S
[ ilug ] $,-1934.55,-1881.23,P
empty,-9.49,-8.99,P
re : netco,-3259.23,-3542.55,S
q : ' this,-1440.63,-1473.77,S
URL: http:,-1034.61,-1075.93,S
ua appeal ,-3307.67,-3443.7,S
Help wante,-510.69,-468.65,P
