Numero de documentos (noticias) del corpus: 6046
Número de palabras del corpus: 1175545
Palabra: alumina Frec: 0 LogProb: -14.038867686469251
Palabra: aluminium Frec: 6 LogProb: -12.09295753741394
Palabra: aluminothermi Frec: 0 LogProb: -14.038867686469251
Palabra: aluminum Frec: 33 LogProb: -10.51250716185309
Palabra: alumna Frec: 0 LogProb: -14.038867686469251
Palabra: alumni Frec: 19 LogProb: -11.04313541291526
Palabra: alumno Frec: 1 LogProb: -13.345720505909307
Palabra: alumnu Frec: 1 LogProb: -13.345720505909307
Palabra: alv Frec: 1 LogProb: -13.345720505909307
Palabra: alva Frec: 0 LogProb: -14.038867686469251
Palabra: alvalad Frec: 0 LogProb: -14.038867686469251
Palabra: alvar Frec: 1 LogProb: -13.345720505909307
Palabra: alvarado Frec: 1 LogProb: -13.345720505909307
Palabra: alvarez Frec: 19 LogProb: -11.04313541291526
Palabra: alvarezacryl Frec: 0 LogProb: -14.038867686469251
Palabra: alvaro Frec: 2 LogProb: -12.940255397801142
Palabra: alvast Frec: 0 LogProb: -14.038867686469251
Palabra: alvechurch Frec: 1 LogProb: -13.345720505909307
Palabra: alveolar Frec: 5 LogProb: -12.247108217241196
Palabra: alveoli Frec: 0 LogProb: -14.038867686469251
Palabra: alveolopalat Frec: 1 LogProb: -13.345720505909307
Palabra: alveolu Frec: 0 LogProb: -14.038867686469251
Palabra: alvey Frec: 1 LogProb: -13.345720505909307
Palabra: alveytool Frec: 1 LogProb: -13.345720505909307
Palabra: alvi Frec: 5 LogProb: -12.247108217241196
Palabra: alvieadd Frec: 1 LogProb: -13.345720505909307
Palabra: alvin Frec: 1 LogProb: -13.345720505909307
Palabra: alviss Frec: 1 LogProb: -13.345720505909307
Palabra: alvo Frec: 0 LogProb: -14.038867686469251
Palabra: alway Frec: 374 LogProb: -8.111941660498841
Palabra: alwfread Frec: 0 LogProb: -14.038867686469251
Palabra: alwond Frec: 0 LogProb: -14.038867686469251
Palabra: alyc Frec: 1 LogProb: -13.345720505909307
Palabra: alynch Frec: 1 LogProb: -13.345720505909307
Palabra: alynda Frec: 1 LogProb: -13.345720505909307
Palabra: alys Frec: 1 LogProb: -13.345720505909307
Palabra: alyson Frec: 2 LogProb: -12.940255397801142
Palabra: alysoun Frec: 1 LogProb: -13.345720505909307
Palabra: alyssum Frec: 0 LogProb: -14.038867686469251
Palabra: alzheim Frec: 2 LogProb: -12.940255397801142
Palabra: alziokcjwssl Frec: 0 LogProb: -14.038867686469251
Palabra: am Frec: 1 LogProb: -13.345720505909307
Palabra: ama Frec: 3 LogProb: -12.652573325349362
Palabra: amaani Frec: 1 LogProb: -13.345720505909307
Palabra: amabl Frec: 0 LogProb: -14.038867686469251
Palabra: amack Frec: 1 LogProb: -13.345720505909307
Palabra: amada Frec: 1 LogProb: -13.345720505909307
Palabra: amadeu Frec: 4 LogProb: -12.429429774035151
Palabra: amador Frec: 2 LogProb: -12.940255397801142
Palabra: amalgam Frec: 2 LogProb: -12.940255397801142
Palabra: amalia Frec: 6 LogProb: -12.09295753741394
Palabra: amana Frec: 1 LogProb: -13.345720505909307
Palabra: amanda Frec: 12 LogProb: -11.473918329007715
Palabra: amant Frec: 0 LogProb: -14.038867686469251
Palabra: amanuensi Frec: 0 LogProb: -14.038867686469251
Palabra: amaredlin Frec: 1 LogProb: -13.345720505909307
Palabra: amarillo Frec: 0 LogProb: -14.038867686469251
Palabra: amarillonet Frec: 0 LogProb: -14.038867686469251
Palabra: amaryl Frec: 0 LogProb: -14.038867686469251
Palabra: amass Frec: 1 LogProb: -13.345720505909307
Palabra: amasschildren Frec: 0 LogProb: -14.038867686469251
Palabra: amasta Frec: 1 LogProb: -13.345720505909307
Palabra: amateur Frec: 7 LogProb: -11.959426144789417
Palabra: amateurfreedom Frec: 0 LogProb: -14.038867686469251
Palabra: amateurish Frec: 1 LogProb: -13.345720505909307
Palabra: amateurpetit Frec: 0 LogProb: -14.038867686469251
Palabra: amateurporn Frec: 0 LogProb: -14.038867686469251
Palabra: amateursmut Frec: 0 LogProb: -14.038867686469251
Palabra: amateurunivers Frec: 0 LogProb: -14.038867686469251
Palabra: amatori Frec: 0 LogProb: -14.038867686469251
Palabra: amattempt Frec: 1 LogProb: -13.345720505909307
Palabra: amatu Frec: 0 LogProb: -14.038867686469251
Palabra: amavi Frec: 6 LogProb: -12.09295753741394
Palabra: amavisd Frec: 7 LogProb: -11.959426144789417
Palabra: amaz Frec: 45 LogProb: -10.210226289980158
Palabra: amazingli Frec: 3 LogProb: -12.652573325349362
Palabra: amazon Frec: 37 LogProb: -10.401281526742865
Palabra: amazonian Frec: 1 LogProb: -13.345720505909307
Palabra: amazz Frec: 0 LogProb: -14.038867686469251
Palabra: amb Frec: 0 LogProb: -14.038867686469251
Palabra: amba Frec: 0 LogProb: -14.038867686469251
Palabra: ambac Frec: 3 LogProb: -12.652573325349362
Palabra: ambar Frec: 1 LogProb: -13.345720505909307
Palabra: ambassador Frec: 0 LogProb: -14.038867686469251
Palabra: ambcien Frec: 0 LogProb: -14.038867686469251
Palabra: amber Frec: 4 LogProb: -12.429429774035151
Palabra: ambi Frec: 0 LogProb: -14.038867686469251
Palabra: ambianc Frec: 0 LogProb: -14.038867686469251
Palabra: ambidextr Frec: 0 LogProb: -14.038867686469251
Palabra: ambieen Frec: 0 LogProb: -14.038867686469251
Palabra: ambien Frec: 0 LogProb: -14.038867686469251
Palabra: ambienc Frec: 2 LogProb: -12.940255397801142
Palabra: ambienpain Frec: 0 LogProb: -14.038867686469251
Palabra: ambient Frec: 3 LogProb: -12.652573325349362
Palabra: ambientalizada Frec: 0 LogProb: -14.038867686469251
Palabra: ambigu Frec: 45 LogProb: -10.210226289980158
Palabra: ambiguitaetserhaltenden Frec: 1 LogProb: -13.345720505909307
Palabra: ambiien Frec: 0 LogProb: -14.038867686469251
Palabra: ambiiiiien Frec: 0 LogProb: -14.038867686469251
Palabra: ambisyllab Frec: 5 LogProb: -12.247108217241196
Palabra: ambit Frec: 5 LogProb: -12.247108217241196
Palabra: ambiti Frec: 12 LogProb: -11.473918329007715
Palabra: ambival Frec: 5 LogProb: -12.247108217241196
Palabra: ambivalentcoriolanu Frec: 0 LogProb: -14.038867686469251
Palabra: ambl Frec: 1 LogProb: -13.345720505909307
Palabra: ambleen Frec: 0 LogProb: -14.038867686469251
Palabra: amblen Frec: 0 LogProb: -14.038867686469251
Palabra: ambler Frec: 6 LogProb: -12.09295753741394
Palabra: ambridg Frec: 1 LogProb: -13.345720505909307
Palabra: ambrien Frec: 0 LogProb: -14.038867686469251
Palabra: ambril Frec: 0 LogProb: -14.038867686469251
Palabra: ambros Frec: 1 LogProb: -13.345720505909307
Palabra: ambrosi Frec: 0 LogProb: -14.038867686469251
Palabra: ambrosia Frec: 0 LogProb: -14.038867686469251
Palabra: ambu Frec: 1 LogProb: -13.345720505909307
Palabra: ambul Frec: 0 LogProb: -14.038867686469251
Palabra: ambuscad Frec: 0 LogProb: -14.038867686469251
Palabra: ambush Frec: 0 LogProb: -14.038867686469251
Palabra: amc Frec: 6 LogProb: -12.09295753741394
Palabra: amcap Frec: 0 LogProb: -14.038867686469251
Palabra: amcc Frec: 1 LogProb: -13.345720505909307
Palabra: amd Frec: 11 LogProb: -11.553961036681251
Palabra: amdahl Frec: 1 LogProb: -13.345720505909307
Palabra: amdend Frec: 0 LogProb: -14.038867686469251
Palabra: ame Frec: 6 LogProb: -12.09295753741394
Palabra: amea Frec: 0 LogProb: -14.038867686469251
Palabra: amelfrican Frec: 0 LogProb: -14.038867686469251
Palabra: ameli Frec: 0 LogProb: -14.038867686469251
Palabra: amelia Frec: 3 LogProb: -12.652573325349362
Palabra: amelior Frec: 0 LogProb: -14.038867686469251
Palabra: amen Frec: 7 LogProb: -11.959426144789417
Palabra: amenag Frec: 2 LogProb: -12.940255397801142
Palabra: amend Frec: 93 LogProb: -9.495572904199248
Palabra: amer Frec: 3 LogProb: -12.652573325349362
Palabra: amerada Frec: 5 LogProb: -12.247108217241196
Palabra: ameradatransvers Frec: 0 LogProb: -14.038867686469251
Palabra: amerex Frec: 3 LogProb: -12.652573325349362
Palabra: ameriacan Frec: 0 LogProb: -14.038867686469251
Palabra: america Frec: 604 LogProb: -7.63363922843841
Palabra: americain Frec: 2 LogProb: -12.940255397801142
Palabra: american Frec: 599 LogProb: -7.641938031253106
Palabra: americana Frec: 0 LogProb: -14.038867686469251
Palabra: americanet Frec: 0 LogProb: -14.038867686469251
Palabra: americanist Frec: 3 LogProb: -12.652573325349362
Palabra: americanlesbianparti Frec: 0 LogProb: -14.038867686469251
Palabra: americannet Frec: 0 LogProb: -14.038867686469251
Palabra: americanrobotz Frec: 4 LogProb: -12.429429774035151
Palabra: americium Frec: 0 LogProb: -14.038867686469251
Palabra: amerig Frec: 0 LogProb: -14.038867686469251
Palabra: amerika Frec: 1 LogProb: -13.345720505909307
Palabra: amerikanskoj Frec: 1 LogProb: -13.345720505909307
Palabra: amerikhcan Frec: 0 LogProb: -14.038867686469251
Palabra: amerind Frec: 15 LogProb: -11.266278964229471
Palabra: amerindia Frec: 2 LogProb: -12.940255397801142
Palabra: amerindian Frec: 3 LogProb: -12.652573325349362
Palabra: amerindianist Frec: 2 LogProb: -12.940255397801142
Palabra: amerindinenn Frec: 1 LogProb: -13.345720505909307
Palabra: amerindist Frec: 3 LogProb: -12.652573325349362
Palabra: ameripath Frec: 1 LogProb: -13.345720505909307
Palabra: ameritech Frec: 0 LogProb: -14.038867686469251
Palabra: amerricanist Frec: 1 LogProb: -13.345720505909307
Palabra: amersfoort Frec: 1 LogProb: -13.345720505909307
Palabra: ameslan Frec: 2 LogProb: -12.940255397801142
Palabra: amethyst Frec: 0 LogProb: -14.038867686469251
Palabra: amex Frec: 3 LogProb: -12.652573325349362
Palabra: amf Frec: 0 LogProb: -14.038867686469251
Palabra: amfont Frec: 0 LogProb: -14.038867686469251
Palabra: amfor Frec: 2 LogProb: -12.940255397801142
Palabra: amg Frec: 1 LogProb: -13.345720505909307
Palabra: amgold Frec: 2 LogProb: -12.940255397801142
Palabra: amhar Frec: 2 LogProb: -12.940255397801142
Palabra: amherst Frec: 28 LogProb: -10.671571856482778
Palabra: ami Frec: 158 LogProb: -8.96996348424902
Palabra: amiabl Frec: 2 LogProb: -12.940255397801142
Palabra: amic Frec: 7 LogProb: -11.959426144789417
Palabra: amicaliz Frec: 1 LogProb: -13.345720505909307
Palabra: amichiel Frec: 1 LogProb: -13.345720505909307
Palabra: amid Frec: 110 LogProb: -9.329337485156918
Palabra: amidi Frec: 1 LogProb: -13.345720505909307
Palabra: amidst Frec: 2 LogProb: -12.940255397801142
Palabra: amie Frec: 1 LogProb: -13.345720505909307
Palabra: amiga Frec: 4 LogProb: -12.429429774035151
Palabra: amigan Frec: 1 LogProb: -13.345720505909307
Palabra: amigao Frec: 1 LogProb: -13.345720505909307
Palabra: amigo Frec: 0 LogProb: -14.038867686469251
Palabra: amiguel Frec: 0 LogProb: -14.038867686469251
Palabra: amihotornot Frec: 1 LogProb: -13.345720505909307
Palabra: amil Frec: 0 LogProb: -14.038867686469251
Palabra: amilcar Frec: 2 LogProb: -12.940255397801142
Palabra: amilsdcx Frec: 0 LogProb: -14.038867686469251
Palabra: amin Frec: 2 LogProb: -12.940255397801142
Palabra: amina Frec: 0 LogProb: -14.038867686469251
Palabra: aminclud Frec: 0 LogProb: -14.038867686469251
Palabra: aminjd Frec: 0 LogProb: -14.038867686469251
Palabra: amino Frec: 1 LogProb: -13.345720505909307
Palabra: aminobenzo Frec: 0 LogProb: -14.038867686469251
Palabra: aminoglycosid Frec: 0 LogProb: -14.038867686469251
Palabra: aminova Frec: 1 LogProb: -13.345720505909307
Palabra: aminvest Frec: 1 LogProb: -13.345720505909307
Palabra: amir Frec: 2 LogProb: -12.940255397801142
Palabra: amiss Frec: 0 LogProb: -14.038867686469251
Palabra: amit Frec: 11 LogProb: -11.553961036681251
Palabra: amita Frec: 11 LogProb: -11.553961036681251
Palabra: amitava Frec: 11 LogProb: -11.553961036681251
Palabra: amithlon Frec: 1 LogProb: -13.345720505909307
Palabra: amiti Frec: 0 LogProb: -14.038867686469251
Palabra: amix Frec: 1 LogProb: -13.345720505909307
Palabra: amla Frec: 3 LogProb: -12.652573325349362
Palabra: amlcd Frec: 2 LogProb: -12.940255397801142
Palabra: amleoci Frec: 0 LogProb: -14.038867686469251
Palabra: amlgeimrican Frec: 0 LogProb: -14.038867686469251
Palabra: amlior Frec: 1 LogProb: -13.345720505909307
Palabra: amltzycrzrf Frec: 0 LogProb: -14.038867686469251
Palabra: amma Frec: 1 LogProb: -13.345720505909307
Palabra: amman Frec: 2 LogProb: -12.940255397801142
Palabra: ammend Frec: 5 LogProb: -12.247108217241196
Palabra: ammerlaan Frec: 2 LogProb: -12.940255397801142
Palabra: ammerman Frec: 0 LogProb: -14.038867686469251
Palabra: ammet Frec: 0 LogProb: -14.038867686469251
Palabra: ammo Frec: 0 LogProb: -14.038867686469251
Palabra: ammon Frec: 1 LogProb: -13.345720505909307
Palabra: ammond Frec: 1 LogProb: -13.345720505909307
Palabra: ammondt Frec: 12 LogProb: -11.473918329007715
Palabra: ammoniac Frec: 0 LogProb: -14.038867686469251
Palabra: ammunit Frec: 0 LogProb: -14.038867686469251
Palabra: amnag Frec: 1 LogProb: -13.345720505909307
Palabra: amnesia Frec: 1 LogProb: -13.345720505909307
Palabra: amnesti Frec: 1 LogProb: -13.345720505909307
Palabra: amnet Frec: 0 LogProb: -14.038867686469251
Palabra: amnion Frec: 0 LogProb: -14.038867686469251
Palabra: amnogst Frec: 0 LogProb: -14.038867686469251
Palabra: amo Frec: 2 LogProb: -12.940255397801142
Palabra: amoco Frec: 13 LogProb: -11.399810356853994
Palabra: amoeba Frec: 0 LogProb: -14.038867686469251
Palabra: amok Frec: 0 LogProb: -14.038867686469251
Palabra: amon Frec: 1 LogProb: -13.345720505909307
Palabra: among Frec: 295 LogProb: -8.348508232145191
Palabra: amongst Frec: 20 LogProb: -10.994345248745828
Palabra: amongth Frec: 0 LogProb: -14.038867686469251
Palabra: amonq Frec: 0 LogProb: -14.038867686469251
Palabra: amonqth Frec: 0 LogProb: -14.038867686469251
Palabra: amor Frec: 4 LogProb: -12.429429774035151
Palabra: amorc Frec: 1 LogProb: -13.345720505909307
Palabra: amord Frec: 0 LogProb: -14.038867686469251
Palabra: amorgo Frec: 0 LogProb: -14.038867686469251
Palabra: amorn Frec: 0 LogProb: -14.038867686469251
Palabra: amorph Frec: 0 LogProb: -14.038867686469251
Palabra: amorrortu Frec: 0 LogProb: -14.038867686469251
Palabra: amort Frec: 4 LogProb: -12.429429774035151
Palabra: amortis Frec: 2 LogProb: -12.940255397801142
Palabra: amortpunk Frec: 0 LogProb: -14.038867686469251
Palabra: amosngt Frec: 0 LogProb: -14.038867686469251
Palabra: amostra Frec: 0 LogProb: -14.038867686469251
Palabra: amount Frec: 321 LogProb: -8.264316140924844
Palabra: amountwithin Frec: 0 LogProb: -14.038867686469251
Palabra: amourett Frec: 0 LogProb: -14.038867686469251
Palabra: amout Frec: 1 LogProb: -13.345720505909307
Palabra: amouth Frec: 0 LogProb: -14.038867686469251
Palabra: amoxil Frec: 0 LogProb: -14.038867686469251
Palabra: amoy Frec: 1 LogProb: -13.345720505909307
Palabra: amp Frec: 2 LogProb: -12.940255397801142
Palabra: amper Frec: 0 LogProb: -14.038867686469251
Palabra: amperag Frec: 0 LogProb: -14.038867686469251
Palabra: ampersand Frec: 1 LogProb: -13.345720505909307
Palabra: ampex Frec: 0 LogProb: -14.038867686469251
Palabra: amphetadesk Frec: 9 LogProb: -11.736282593475206
Palabra: amphetamin Frec: 0 LogProb: -14.038867686469251
Palabra: amphi Frec: 1 LogProb: -13.345720505909307
Palabra: amphibi Frec: 0 LogProb: -14.038867686469251
Palabra: amphibian Frec: 0 LogProb: -14.038867686469251
Palabra: amphibol Frec: 0 LogProb: -14.038867686469251
Palabra: amphiboledisk Frec: 0 LogProb: -14.038867686469251
Palabra: amphil Frec: 2 LogProb: -12.940255397801142
Palabra: amphioxi Frec: 0 LogProb: -14.038867686469251
Palabra: amphisbaena Frec: 0 LogProb: -14.038867686469251
Palabra: amphitheat Frec: 1 LogProb: -13.345720505909307
Palabra: amphitheatr Frec: 1 LogProb: -13.345720505909307
Palabra: amphotech Frec: 0 LogProb: -14.038867686469251
Palabra: ampl Frec: 8 LogProb: -11.841643109133033
Palabra: ampleamateur Frec: 0 LogProb: -14.038867686469251
Palabra: ampli Frec: 2 LogProb: -12.940255397801142
Palabra: ampliacion Frec: 1 LogProb: -13.345720505909307
Palabra: ampliament Frec: 0 LogProb: -14.038867686469251
Palabra: amplifi Frec: 2 LogProb: -12.940255397801142
Palabra: amplio Frec: 0 LogProb: -14.038867686469251
Palabra: amplitud Frec: 6 LogProb: -12.09295753741394
Palabra: amput Frec: 0 LogProb: -14.038867686469251
Palabra: amr Frec: 5 LogProb: -12.247108217241196
Palabra: amra Frec: 0 LogProb: -14.038867686469251
Palabra: amram Frec: 3 LogProb: -12.652573325349362
Palabra: amrica Frec: 0 LogProb: -14.038867686469251
Palabra: amricain Frec: 2 LogProb: -12.940255397801142
Palabra: amritav Frec: 1 LogProb: -13.345720505909307
Palabra: amro Frec: 9 LogProb: -11.736282593475206
Palabra: amrt Frec: 1 LogProb: -13.345720505909307
Palabra: amselco Frec: 0 LogProb: -14.038867686469251
Palabra: amsili Frec: 2 LogProb: -12.940255397801142
Palabra: amslatex Frec: 2 LogProb: -12.940255397801142
Palabra: amspel Frec: 1 LogProb: -13.345720505909307
Palabra: amsrl Frec: 1 LogProb: -13.345720505909307
Palabra: amstel Frec: 0 LogProb: -14.038867686469251
Palabra: amstelscv Frec: 0 LogProb: -14.038867686469251
Palabra: amsterdam Frec: 134 LogProb: -9.133592908030822
Palabra: amstex Frec: 2 LogProb: -12.940255397801142
Palabra: amston Frec: 0 LogProb: -14.038867686469251
Palabra: amt Frec: 4 LogProb: -12.429429774035151
Palabra: amta Frec: 13 LogProb: -11.399810356853994
Palabra: amtcw Frec: 1 LogProb: -13.345720505909307
Palabra: amtel Frec: 2 LogProb: -12.940255397801142
Palabra: amtrak Frec: 0 LogProb: -14.038867686469251
Palabra: amtserqaica Frec: 0 LogProb: -14.038867686469251
Palabra: amu Frec: 6 LogProb: -12.09295753741394
Palabra: amulet Frec: 0 LogProb: -14.038867686469251
Palabra: amulti Frec: 1 LogProb: -13.345720505909307
Palabra: amun Frec: 2 LogProb: -12.940255397801142
Palabra: amuro Frec: 0 LogProb: -14.038867686469251
Palabra: amuromail Frec: 0 LogProb: -14.038867686469251
Palabra: amurtagh Frec: 0 LogProb: -14.038867686469251
Palabra: amus Frec: 18 LogProb: -11.09442870730281
Palabra: amvidclxo Frec: 0 LogProb: -14.038867686469251
Palabra: amwat Frec: 1 LogProb: -13.345720505909307
Palabra: amx Frec: 0 LogProb: -14.038867686469251
Palabra: amygdalagf Frec: 1 LogProb: -13.345720505909307
Palabra: amygdaloid Frec: 0 LogProb: -14.038867686469251
Palabra: amylos Frec: 0 LogProb: -14.038867686469251
Palabra: amyotroph Frec: 1 LogProb: -13.345720505909307
Palabra: amz Frec: 0 LogProb: -14.038867686469251
Palabra: amzn Frec: 1 LogProb: -13.345720505909307
Palabra: an Frec: 7 LogProb: -11.959426144789417
Palabra: ana Frec: 32 LogProb: -10.542360125002771
Palabra: anaar Frec: 13 LogProb: -11.399810356853994
Palabra: anaba Frec: 0 LogProb: -14.038867686469251
Palabra: anabaptist Frec: 0 LogProb: -14.038867686469251
Palabra: anabel Frec: 0 LogProb: -14.038867686469251
Palabra: anabela Frec: 1 LogProb: -13.345720505909307
Palabra: anabol Frec: 0 LogProb: -14.038867686469251
Palabra: anabolicssdi Frec: 0 LogProb: -14.038867686469251
Palabra: anachron Frec: 0 LogProb: -14.038867686469251
Palabra: anachronist Frec: 1 LogProb: -13.345720505909307
Palabra: anadarko Frec: 10 LogProb: -11.640972413670882
Palabra: anaddit Frec: 0 LogProb: -14.038867686469251
Palabra: anaerob Frec: 0 LogProb: -14.038867686469251
Palabra: anaesthet Frec: 0 LogProb: -14.038867686469251
Palabra: anagflag Frec: 1 LogProb: -13.345720505909307
Palabra: anaglyph Frec: 0 LogProb: -14.038867686469251
Palabra: anagnastopoul Frec: 1 LogProb: -13.345720505909307
Palabra: anagnostopoul Frec: 1 LogProb: -13.345720505909307
Palabra: anagrafica Frec: 0 LogProb: -14.038867686469251
Palabra: anagram Frec: 2 LogProb: -12.940255397801142
Palabra: anagrammi Frec: 1 LogProb: -13.345720505909307
Palabra: anaheim Frec: 0 LogProb: -14.038867686469251
Palabra: anaid Frec: 1 LogProb: -13.345720505909307
Palabra: anaiog Frec: 0 LogProb: -14.038867686469251
Palabra: anaiysi Frec: 0 LogProb: -14.038867686469251
Palabra: anaiyst Frec: 0 LogProb: -14.038867686469251
Palabra: anak Frec: 3 LogProb: -12.652573325349362
Palabra: anal Frec: 0 LogProb: -14.038867686469251
Palabra: analdebut Frec: 0 LogProb: -14.038867686469251
Palabra: analect Frec: 0 LogProb: -14.038867686469251
Palabra: analges Frec: 0 LogProb: -14.038867686469251
Palabra: analinspect Frec: 0 LogProb: -14.038867686469251
Palabra: analis Frec: 1 LogProb: -13.345720505909307
Palabra: analisar Frec: 0 LogProb: -14.038867686469251
Palabra: analisi Frec: 10 LogProb: -11.640972413670882
Palabra: analisiscontrastivo Frec: 1 LogProb: -13.345720505909307
Palabra: analista Frec: 0 LogProb: -14.038867686469251
Palabra: analog Frec: 97 LogProb: -9.45390020779868
Palabra: analogia Frec: 1 LogProb: -13.345720505909307
Palabra: analogu Frec: 6 LogProb: -12.09295753741394
Palabra: analyi Frec: 2 LogProb: -12.940255397801142
Palabra: analys Frec: 104 LogProb: -9.384907336311729
Palabra: analyseautomatiqu Frec: 1 LogProb: -13.345720505909307
Palabra: analysi Frec: 655 LogProb: -7.552706897525163
Palabra: analyst Frec: 648 LogProb: -7.5634349697651615
Palabra: analysttel Frec: 1 LogProb: -13.345720505909307
Palabra: analyt Frec: 46 LogProb: -10.188720084759193
Palabra: analytiqu Frec: 1 LogProb: -13.345720505909307
Palabra: analyz Frec: 73 LogProb: -9.734802593265082
Palabra: analz Frec: 1 LogProb: -13.345720505909307
Palabra: anam Frec: 1 LogProb: -13.345720505909307
Palabra: anamb Frec: 1 LogProb: -13.345720505909307
Palabra: anami Frec: 0 LogProb: -14.038867686469251
Palabra: anamorph Frec: 1 LogProb: -13.345720505909307
Palabra: anand Frec: 0 LogProb: -14.038867686469251
Palabra: ananda Frec: 1 LogProb: -13.345720505909307
Palabra: anandtech Frec: 2 LogProb: -12.940255397801142
Palabra: ananiad Frec: 5 LogProb: -12.247108217241196
Palabra: ananova Frec: 7 LogProb: -11.959426144789417
Palabra: anantapur Frec: 1 LogProb: -13.345720505909307
Palabra: anapaest Frec: 0 LogProb: -14.038867686469251
Palabra: anaphor Frec: 25 LogProb: -10.78077114844777
Palabra: anaphora Frec: 63 LogProb: -9.87998460310958
Palabra: anaplasmosi Frec: 0 LogProb: -14.038867686469251
Palabra: anaplex Frec: 0 LogProb: -14.038867686469251
Palabra: anarch Frec: 0 LogProb: -14.038867686469251
Palabra: anarchi Frec: 2 LogProb: -12.940255397801142
Palabra: anarchist Frec: 7 LogProb: -11.959426144789417
Palabra: anarchocapitalist Frec: 1 LogProb: -13.345720505909307
Palabra: anastasia Frec: 5 LogProb: -12.247108217241196
Palabra: anastasiadi Frec: 2 LogProb: -12.940255397801142
Palabra: anastigmat Frec: 0 LogProb: -14.038867686469251
Palabra: anastomosi Frec: 0 LogProb: -14.038867686469251
Palabra: anastomot Frec: 0 LogProb: -14.038867686469251
Palabra: anat Frec: 1 LogProb: -13.345720505909307
Palabra: anathema Frec: 2 LogProb: -12.940255397801142
Palabra: anatol Frec: 10 LogProb: -11.640972413670882
Palabra: anatoli Frec: 1 LogProb: -13.345720505909307
Palabra: anatolia Frec: 6 LogProb: -12.09295753741394
Palabra: anatolian Frec: 2 LogProb: -12.940255397801142
Palabra: anatolich Frec: 1 LogProb: -13.345720505909307
Palabra: anatoliy Frec: 1 LogProb: -13.345720505909307
Palabra: anatom Frec: 2 LogProb: -12.940255397801142
Palabra: anatomi Frec: 4 LogProb: -12.429429774035151
Palabra: anautomobil Frec: 0 LogProb: -14.038867686469251
Palabra: anaweb Frec: 1 LogProb: -13.345720505909307
Palabra: anax Frec: 0 LogProb: -14.038867686469251
Palabra: anaylst Frec: 1 LogProb: -13.345720505909307
Palabra: anaysi Frec: 1 LogProb: -13.345720505909307
Palabra: anbcefjvg Frec: 0 LogProb: -14.038867686469251
Palabra: anbei Frec: 1 LogProb: -13.345720505909307
Palabra: anbieten Frec: 1 LogProb: -13.345720505909307
Palabra: anbmdtzjqu Frec: 0 LogProb: -14.038867686469251
Palabra: anbsp Frec: 0 LogProb: -14.038867686469251
Palabra: anburi Frec: 0 LogProb: -14.038867686469251
Palabra: anc Frec: 2 LogProb: -12.940255397801142
Palabra: ancestor Frec: 11 LogProb: -11.553961036681251
Palabra: ancestr Frec: 3 LogProb: -12.652573325349362
Palabra: ancestri Frec: 3 LogProb: -12.652573325349362
Palabra: ancestror Frec: 1 LogProb: -13.345720505909307
Palabra: anch Frec: 0 LogProb: -14.038867686469251
Palabra: anchieta Frec: 1 LogProb: -13.345720505909307
Palabra: anchor Frec: 8 LogProb: -11.841643109133033
Palabra: anchorag Frec: 0 LogProb: -14.038867686469251
Palabra: anchordesk Frec: 23 LogProb: -10.860813856121306
Palabra: anchoress Frec: 0 LogProb: -14.038867686469251
Palabra: anchorit Frec: 0 LogProb: -14.038867686469251
Palabra: anchorman Frec: 1 LogProb: -13.345720505909307
Palabra: anchorofsalv Frec: 0 LogProb: -14.038867686469251
Palabra: anchorofsalvacion Frec: 0 LogProb: -14.038867686469251
Palabra: anchovi Frec: 0 LogProb: -14.038867686469251
Palabra: anciano Frec: 1 LogProb: -13.345720505909307
Palabra: ancien Frec: 1 LogProb: -13.345720505909307
Palabra: ancienn Frec: 1 LogProb: -13.345720505909307
Palabra: ancient Frec: 40 LogProb: -10.325295619764944
Palabra: ancilla Frec: 1 LogProb: -13.345720505909307
Palabra: ancillari Frec: 101 LogProb: -9.413894873184981
Palabra: ancla Frec: 0 LogProb: -14.038867686469251
Palabra: ancondit Frec: 0 LogProb: -14.038867686469251
Palabra: ancr Frec: 1 LogProb: -13.345720505909307
Palabra: ancrag Frec: 1 LogProb: -13.345720505909307
Palabra: and Frec: 4 LogProb: -12.429429774035151
Palabra: anda Frec: 0 LogProb: -14.038867686469251
Palabra: andahost Frec: 0 LogProb: -14.038867686469251
Palabra: andalucia Frec: 0 LogProb: -14.038867686469251
Palabra: andarewil Frec: 0 LogProb: -14.038867686469251
Palabra: andbluewash Frec: 0 LogProb: -14.038867686469251
Palabra: andcolor Frec: 0 LogProb: -14.038867686469251
Palabra: anddirect Frec: 0 LogProb: -14.038867686469251
Palabra: anddistribut Frec: 0 LogProb: -14.038867686469251
Palabra: andean Frec: 3 LogProb: -12.652573325349362
Palabra: ander Frec: 23 LogProb: -10.860813856121306
Palabra: anderem Frec: 1 LogProb: -13.345720505909307
Palabra: anderen Frec: 1 LogProb: -13.345720505909307
Palabra: anderhach Frec: 1 LogProb: -13.345720505909307
Palabra: anderlecht Frec: 0 LogProb: -14.038867686469251
Palabra: andernac Frec: 1 LogProb: -13.345720505909307
Palabra: andersat Frec: 1 LogProb: -13.345720505909307
Palabra: andersen Frec: 70 LogProb: -9.776187809427936
Palabra: andersh Frec: 2 LogProb: -12.940255397801142
Palabra: anderson Frec: 66 LogProb: -9.834175067078286
