Numero de documentos (noticias) del corpus: 3954
Número de palabras del corpus: 623273
Palabra: elemjd Frec: 1 LogProb: -12.762820037835125
Palabra: elena Frec: 4 LogProb: -11.84652930596097
Palabra: eleph Frec: 1 LogProb: -12.762820037835125
Palabra: elephantin Frec: 1 LogProb: -12.762820037835125
Palabra: elestudio Frec: 0 LogProb: -13.45596721839507
Palabra: eletricidad Frec: 0 LogProb: -13.45596721839507
Palabra: elettronica Frec: 0 LogProb: -13.45596721839507
Palabra: elev Frec: 3 LogProb: -12.06967285727518
Palabra: eleven Frec: 9 LogProb: -11.153382125401025
Palabra: elevens Frec: 0 LogProb: -13.45596721839507
Palabra: eleventh Frec: 1 LogProb: -12.762820037835125
Palabra: elex Frec: 0 LogProb: -13.45596721839507
Palabra: elf Frec: 1 LogProb: -12.762820037835125
Palabra: elfin Frec: 2 LogProb: -12.357354929726961
Palabra: elfman Frec: 3 LogProb: -12.06967285727518
Palabra: elgam Frec: 0 LogProb: -13.45596721839507
Palabra: elgin Frec: 0 LogProb: -13.45596721839507
Palabra: elgon Frec: 0 LogProb: -13.45596721839507
Palabra: elhadad Frec: 0 LogProb: -13.45596721839507
Palabra: eli Frec: 0 LogProb: -13.45596721839507
Palabra: elia Frec: 2 LogProb: -12.357354929726961
Palabra: eliabl Frec: 5 LogProb: -11.664207749167016
Palabra: elian Frec: 0 LogProb: -13.45596721839507
Palabra: eliashttp Frec: 0 LogProb: -13.45596721839507
Palabra: eliasson Frec: 0 LogProb: -13.45596721839507
Palabra: eliastoobad Frec: 0 LogProb: -13.45596721839507
Palabra: elicit Frec: 3 LogProb: -12.06967285727518
Palabra: elid Frec: 3 LogProb: -12.06967285727518
Palabra: elief Frec: 1 LogProb: -12.762820037835125
Palabra: elif Frec: 0 LogProb: -13.45596721839507
Palabra: elig Frec: 37 LogProb: -9.818381058668685
Palabra: eliipsi Frec: 0 LogProb: -13.45596721839507
Palabra: elijah Frec: 2 LogProb: -12.357354929726961
Palabra: elika Frec: 0 LogProb: -13.45596721839507
Palabra: elim Frec: 0 LogProb: -13.45596721839507
Palabra: elimi Frec: 1 LogProb: -12.762820037835125
Palabra: elimin Frec: 84 LogProb: -9.013315961904754
Palabra: eliminado Frec: 1 LogProb: -12.762820037835125
Palabra: eliminar Frec: 2 LogProb: -12.357354929726961
Palabra: eliminateâ Frec: 1 LogProb: -12.762820037835125
Palabra: elin Frec: 0 LogProb: -13.45596721839507
Palabra: elinor Frec: 2 LogProb: -12.357354929726961
Palabra: elio Frec: 0 LogProb: -13.45596721839507
Palabra: eliot Frec: 2 LogProb: -12.357354929726961
Palabra: elipt Frec: 0 LogProb: -13.45596721839507
Palabra: elis Frec: 3 LogProb: -12.06967285727518
Palabra: elisa Frec: 0 LogProb: -13.45596721839507
Palabra: elisabet Frec: 0 LogProb: -13.45596721839507
Palabra: elisabeth Frec: 5 LogProb: -11.664207749167016
Palabra: eliseo Frec: 0 LogProb: -13.45596721839507
Palabra: elisha Frec: 1 LogProb: -12.762820037835125
Palabra: elisp Frec: 0 LogProb: -13.45596721839507
Palabra: elist Frec: 0 LogProb: -13.45596721839507
Palabra: elit Frec: 4 LogProb: -11.84652930596097
Palabra: elitem Frec: 1 LogProb: -12.762820037835125
Palabra: elitemort Frec: 1 LogProb: -12.762820037835125
Palabra: elitist Frec: 1 LogProb: -12.762820037835125
Palabra: eliza Frec: 0 LogProb: -13.45596721839507
Palabra: elizabeth Frec: 6 LogProb: -11.510057069339757
Palabra: elizabethan Frec: 4 LogProb: -11.84652930596097
Palabra: elizabethmorrel Frec: 0 LogProb: -13.45596721839507
Palabra: elk Frec: 3 LogProb: -12.06967285727518
Palabra: elkhart Frec: 4 LogProb: -11.84652930596097
Palabra: elkhorn Frec: 0 LogProb: -13.45596721839507
Palabra: elkin Frec: 0 LogProb: -13.45596721839507
Palabra: ell Frec: 3 LogProb: -12.06967285727518
Palabra: ella Frec: 1 LogProb: -12.762820037835125
Palabra: elland Frec: 0 LogProb: -13.45596721839507
Palabra: ellconlk Frec: 0 LogProb: -13.45596721839507
Palabra: ellen Frec: 3 LogProb: -12.06967285727518
Palabra: elleri Frec: 0 LogProb: -13.45596721839507
Palabra: ellgild Frec: 0 LogProb: -13.45596721839507
Palabra: ellgupta Frec: 0 LogProb: -13.45596721839507
Palabra: elli Frec: 4 LogProb: -11.84652930596097
Palabra: ellict Frec: 0 LogProb: -13.45596721839507
Palabra: ellig Frec: 0 LogProb: -13.45596721839507
Palabra: ellinghau Frec: 0 LogProb: -13.45596721839507
Palabra: elliot Frec: 3 LogProb: -12.06967285727518
Palabra: elliott Frec: 4 LogProb: -11.84652930596097
Palabra: ellips Frec: 2 LogProb: -12.357354929726961
Palabra: ellipsi Frec: 4 LogProb: -11.84652930596097
Palabra: ellipsoid Frec: 3 LogProb: -12.06967285727518
Palabra: ellipsomet Frec: 2 LogProb: -12.357354929726961
Palabra: ellipt Frec: 1 LogProb: -12.762820037835125
Palabra: ellipticimpal Frec: 1 LogProb: -12.762820037835125
Palabra: ellison Frec: 0 LogProb: -13.45596721839507
Palabra: ellisonlaw Frec: 0 LogProb: -13.45596721839507
Palabra: ello Frec: 1 LogProb: -12.762820037835125
Palabra: ellouz Frec: 0 LogProb: -13.45596721839507
Palabra: elltankw Frec: 0 LogProb: -13.45596721839507
Palabra: ellwood Frec: 1 LogProb: -12.762820037835125
Palabra: elm Frec: 4 LogProb: -11.84652930596097
Palabra: elmar Frec: 0 LogProb: -13.45596721839507
Palabra: elmer Frec: 3 LogProb: -12.06967285727518
Palabra: elmhurst Frec: 1 LogProb: -12.762820037835125
Palabra: elmira Frec: 3 LogProb: -12.06967285727518
Palabra: elmo Frec: 0 LogProb: -13.45596721839507
Palabra: elmor Frec: 0 LogProb: -13.45596721839507
Palabra: elmsford Frec: 2 LogProb: -12.357354929726961
Palabra: elo Frec: 1 LogProb: -12.762820037835125
Palabra: eloina Frec: 0 LogProb: -13.45596721839507
Palabra: elois Frec: 2 LogProb: -12.357354929726961
Palabra: elol Frec: 0 LogProb: -13.45596721839507
Palabra: elonex Frec: 1 LogProb: -12.762820037835125
Palabra: elop Frec: 2 LogProb: -12.357354929726961
Palabra: eloqu Frec: 2 LogProb: -12.357354929726961
Palabra: elor Frec: 1 LogProb: -12.762820037835125
Palabra: elordieta Frec: 0 LogProb: -13.45596721839507
Palabra: elosegi Frec: 0 LogProb: -13.45596721839507
Palabra: elpaso Frec: 0 LogProb: -13.45596721839507
Palabra: elphick Frec: 2 LogProb: -12.357354929726961
Palabra: elra Frec: 0 LogProb: -13.45596721839507
Palabra: els Frec: 132 LogProb: -8.565618090173317
Palabra: elsa Frec: 1 LogProb: -12.762820037835125
Palabra: elsalam Frec: 0 LogProb: -13.45596721839507
Palabra: elsap Frec: 0 LogProb: -13.45596721839507
Palabra: elsedorothi Frec: 1 LogProb: -12.762820037835125
Palabra: elsein Frec: 1 LogProb: -12.762820037835125
Palabra: elseindex Frec: 0 LogProb: -13.45596721839507
Palabra: elsevi Frec: 2 LogProb: -12.357354929726961
Palabra: elseviersci Frec: 0 LogProb: -13.45596721839507
Palabra: elsewher Frec: 7 LogProb: -11.376525676715234
Palabra: elsi Frec: 4 LogProb: -11.84652930596097
Palabra: elsif Frec: 0 LogProb: -13.45596721839507
Palabra: elsingw Frec: 0 LogProb: -13.45596721839507
Palabra: elsinor Frec: 3 LogProb: -12.06967285727518
Palabra: elsnet Frec: 0 LogProb: -13.45596721839507
Palabra: elswher Frec: 0 LogProb: -13.45596721839507
Palabra: elt Frec: 0 LogProb: -13.45596721839507
Palabra: eltpru Frec: 1 LogProb: -12.762820037835125
Palabra: eltricia Frec: 0 LogProb: -13.45596721839507
Palabra: elu Frec: 0 LogProb: -13.45596721839507
Palabra: eluat Frec: 1 LogProb: -12.762820037835125
Palabra: elucid Frec: 1 LogProb: -12.762820037835125
Palabra: elud Frec: 1 LogProb: -12.762820037835125
Palabra: eluerd Frec: 0 LogProb: -13.45596721839507
Palabra: elui Frec: 0 LogProb: -13.45596721839507
Palabra: eluki Frec: 0 LogProb: -13.45596721839507
Palabra: elus Frec: 4 LogProb: -11.84652930596097
Palabra: elut Frec: 5 LogProb: -11.664207749167016
Palabra: elv Frec: 0 LogProb: -13.45596721839507
Palabra: elvet Frec: 0 LogProb: -13.45596721839507
Palabra: elvi Frec: 0 LogProb: -13.45596721839507
Palabra: elvia Frec: 1 LogProb: -12.762820037835125
Palabra: elvin Frec: 0 LogProb: -13.45596721839507
Palabra: elvoioorlo Frec: 1 LogProb: -12.762820037835125
Palabra: elwin Frec: 0 LogProb: -13.45596721839507
Palabra: elwood Frec: 1 LogProb: -12.762820037835125
Palabra: elya Frec: 1 LogProb: -12.762820037835125
Palabra: elyse Frec: 1 LogProb: -12.762820037835125
Palabra: elysian Frec: 1 LogProb: -12.762820037835125
Palabra: elz Frec: 0 LogProb: -13.45596721839507
Palabra: em Frec: 133 LogProb: -8.55812741844416
Palabra: ema Frec: 9 LogProb: -11.153382125401025
Palabra: emac Frec: 0 LogProb: -13.45596721839507
Palabra: emaci Frec: 1 LogProb: -12.762820037835125
Palabra: emahm Frec: 1 LogProb: -12.762820037835125
Palabra: emai Frec: 65 LogProb: -9.266312476368645
Palabra: email Frec: 2900 LogProb: -5.483156434273667
Palabra: emailaccount Frec: 2 LogProb: -12.357354929726961
Palabra: emailad Frec: 0 LogProb: -13.45596721839507
Palabra: emailadl Frec: 3 LogProb: -12.06967285727518
Palabra: emailamendtext Frec: 6 LogProb: -11.510057069339757
Palabra: emailbox Frec: 2 LogProb: -12.357354929726961
Palabra: emailcent Frec: 1 LogProb: -12.762820037835125
Palabra: emailcentr Frec: 1 LogProb: -12.762820037835125
Palabra: emaildisclaim Frec: 0 LogProb: -13.45596721839507
Palabra: emailharvest Frec: 0 LogProb: -13.45596721839507
Palabra: emaillink Frec: 0 LogProb: -13.45596721839507
Palabra: emailmarket Frec: 4 LogProb: -11.84652930596097
Palabra: emailoptin Frec: 1 LogProb: -12.762820037835125
Palabra: emailpag Frec: 0 LogProb: -13.45596721839507
Palabra: emailpassword Frec: 1 LogProb: -12.762820037835125
Palabra: emailremov Frec: 2 LogProb: -12.357354929726961
Palabra: emailscan Frec: 1 LogProb: -12.762820037835125
Palabra: emailsss Frec: 2 LogProb: -12.357354929726961
Palabra: emailsâ Frec: 8 LogProb: -11.258742641058852
Palabra: emailth Frec: 0 LogProb: -13.45596721839507
Palabra: emailthi Frec: 2 LogProb: -12.357354929726961
Palabra: emailz Frec: 1 LogProb: -12.762820037835125
Palabra: emailâ Frec: 25 LogProb: -10.197870680373589
Palabra: eman Frec: 1 LogProb: -12.762820037835125
Palabra: emanag Frec: 1 LogProb: -12.762820037835125
Palabra: emanamb Frec: 0 LogProb: -13.45596721839507
Palabra: emanatian Frec: 0 LogProb: -13.45596721839507
Palabra: emancip Frec: 1 LogProb: -12.762820037835125
Palabra: emancipatori Frec: 0 LogProb: -13.45596721839507
Palabra: emaneau Frec: 0 LogProb: -13.45596721839507
Palabra: emanu Frec: 0 LogProb: -13.45596721839507
Palabra: emanuel Frec: 1 LogProb: -12.762820037835125
Palabra: emanuela Frec: 0 LogProb: -13.45596721839507
Palabra: emap Frec: 9 LogProb: -11.153382125401025
Palabra: emarengo Frec: 1 LogProb: -12.762820037835125
Palabra: emarkdinb Frec: 1 LogProb: -12.762820037835125
Palabra: emarket Frec: 2 LogProb: -12.357354929726961
Palabra: emarketplac Frec: 0 LogProb: -13.45596721839507
Palabra: emartin Frec: 0 LogProb: -13.45596721839507
Palabra: emascul Frec: 2 LogProb: -12.357354929726961
Palabra: emb Frec: 10 LogProb: -11.0580719455967
Palabra: embalm Frec: 2 LogProb: -12.357354929726961
Palabra: embanet Frec: 0 LogProb: -13.45596721839507
Palabra: embank Frec: 1 LogProb: -12.762820037835125
Palabra: embaras Frec: 3 LogProb: -12.06967285727518
Palabra: embarass Frec: 2 LogProb: -12.357354929726961
Palabra: embarassmentâ Frec: 1 LogProb: -12.762820037835125
Palabra: embarazo Frec: 1 LogProb: -12.762820037835125
Palabra: embarcadero Frec: 1 LogProb: -12.762820037835125
Palabra: embarcaderonitti Frec: 1 LogProb: -12.762820037835125
Palabra: embargo Frec: 7 LogProb: -11.376525676715234
Palabra: embark Frec: 9 LogProb: -11.153382125401025
Palabra: embarrass Frec: 23 LogProb: -10.277913388047125
Palabra: embassi Frec: 11 LogProb: -10.97106056860707
Palabra: embattl Frec: 1 LogProb: -12.762820037835125
Palabra: embed Frec: 11 LogProb: -10.97106056860707
Palabra: embedd Frec: 4 LogProb: -11.84652930596097
Palabra: embellish Frec: 2 LogProb: -12.357354929726961
Palabra: ember Frec: 1 LogProb: -12.762820037835125
Palabra: embezzl Frec: 2 LogProb: -12.357354929726961
Palabra: embick Frec: 0 LogProb: -13.45596721839507
Palabra: embiosi Frec: 2 LogProb: -12.357354929726961
Palabra: embitt Frec: 0 LogProb: -13.45596721839507
Palabra: emblazon Frec: 5 LogProb: -11.664207749167016
Palabra: emblemat Frec: 1 LogProb: -12.762820037835125
Palabra: embleton Frec: 0 LogProb: -13.45596721839507
Palabra: embodi Frec: 7 LogProb: -11.376525676715234
Palabra: embolden Frec: 2 LogProb: -12.357354929726961
Palabra: emboss Frec: 3 LogProb: -12.06967285727518
Palabra: embouchur Frec: 2 LogProb: -12.357354929726961
Palabra: embow Frec: 3 LogProb: -12.06967285727518
Palabra: embrac Frec: 9 LogProb: -11.153382125401025
Palabra: embrass Frec: 1 LogProb: -12.762820037835125
Palabra: embrittl Frec: 5 LogProb: -11.664207749167016
Palabra: embroid Frec: 2 LogProb: -12.357354929726961
Palabra: embroideri Frec: 4 LogProb: -11.84652930596097
Palabra: embroil Frec: 3 LogProb: -12.06967285727518
Palabra: embryo Frec: 1 LogProb: -12.762820037835125
Palabra: embryogenes Frec: 0 LogProb: -13.45596721839507
Palabra: embryoid Frec: 1 LogProb: -12.762820037835125
Palabra: embryon Frec: 1 LogProb: -12.762820037835125
Palabra: embu Frec: 1 LogProb: -12.762820037835125
Palabra: emc Frec: 1 LogProb: -12.762820037835125
Palabra: emce Frec: 3 LogProb: -12.06967285727518
Palabra: emchombo Frec: 0 LogProb: -13.45596721839507
Palabra: emcosoft Frec: 1 LogProb: -12.762820037835125
Palabra: emcu Frec: 2 LogProb: -12.357354929726961
Palabra: emd Frec: 0 LogProb: -13.45596721839507
Palabra: eme Frec: 1 LogProb: -12.762820037835125
Palabra: emech Frec: 0 LogProb: -13.45596721839507
Palabra: emeet Frec: 0 LogProb: -13.45596721839507
Palabra: emelyanova Frec: 0 LogProb: -13.45596721839507
Palabra: ememb Frec: 0 LogProb: -13.45596721839507
Palabra: emend Frec: 2 LogProb: -12.357354929726961
Palabra: emenem Frec: 0 LogProb: -13.45596721839507
Palabra: emens Frec: 0 LogProb: -13.45596721839507
Palabra: ement Frec: 6 LogProb: -11.510057069339757
Palabra: ementa Frec: 1 LogProb: -12.762820037835125
Palabra: emer Frec: 1 LogProb: -12.762820037835125
Palabra: emerald Frec: 3 LogProb: -12.06967285727518
Palabra: emerg Frec: 94 LogProb: -8.90209032679453
Palabra: emeri Frec: 2 LogProb: -12.357354929726961
Palabra: emerita Frec: 0 LogProb: -13.45596721839507
Palabra: emeritu Frec: 4 LogProb: -11.84652930596097
Palabra: emerson Frec: 43 LogProb: -9.671777584476809
Palabra: emeryvil Frec: 0 LogProb: -13.45596721839507
Palabra: emessag Frec: 2 LogProb: -12.357354929726961
Palabra: emeta Frec: 1 LogProb: -12.762820037835125
Palabra: emeth Frec: 0 LogProb: -13.45596721839507
Palabra: emets Frec: 0 LogProb: -13.45596721839507
Palabra: emf Frec: 0 LogProb: -13.45596721839507
Palabra: emfgc Frec: 0 LogProb: -13.45596721839507
Palabra: emg Frec: 0 LogProb: -13.45596721839507
Palabra: emgealzan Frec: 1 LogProb: -12.762820037835125
Palabra: emhtbocjo Frec: 1 LogProb: -12.762820037835125
Palabra: emi Frec: 2 LogProb: -12.357354929726961
Palabra: emic Frec: 0 LogProb: -13.45596721839507
Palabra: emidio Frec: 0 LogProb: -13.45596721839507
Palabra: emigr Frec: 1 LogProb: -12.762820037835125
Palabra: emiko Frec: 1 LogProb: -12.762820037835125
Palabra: emil Frec: 10 LogProb: -11.0580719455967
Palabra: emilc Frec: 0 LogProb: -13.45596721839507
Palabra: emili Frec: 3 LogProb: -12.06967285727518
Palabra: emilio Frec: 2 LogProb: -12.357354929726961
Palabra: emin Frec: 6 LogProb: -11.510057069339757
Palabra: eminem Frec: 1 LogProb: -12.762820037835125
Palabra: emir Frec: 33 LogProb: -9.92960669377891
Palabra: emiratesunit Frec: 1 LogProb: -12.762820037835125
Palabra: emiss Frec: 5 LogProb: -11.664207749167016
Palabra: emissari Frec: 3 LogProb: -12.06967285727518
Palabra: emisso Frec: 1 LogProb: -12.762820037835125
Palabra: emit Frec: 5 LogProb: -11.664207749167016
Palabra: emitra Frec: 0 LogProb: -13.45596721839507
Palabra: emitt Frec: 3 LogProb: -12.06967285727518
Palabra: emm Frec: 6 LogProb: -11.510057069339757
Palabra: emma Frec: 7 LogProb: -11.376525676715234
Palabra: emmanuel Frec: 3 LogProb: -12.06967285727518
Palabra: emmert Frec: 0 LogProb: -13.45596721839507
Palabra: emmett Frec: 2 LogProb: -12.357354929726961
Palabra: emmon Frec: 0 LogProb: -13.45596721839507
Palabra: emmorey Frec: 0 LogProb: -13.45596721839507
Palabra: emna Frec: 0 LogProb: -13.45596721839507
Palabra: emnlp Frec: 0 LogProb: -13.45596721839507
Palabra: emo Frec: 1 LogProb: -12.762820037835125
Palabra: emod Frec: 0 LogProb: -13.45596721839507
Palabra: emond Frec: 0 LogProb: -13.45596721839507
Palabra: emori Frec: 2 LogProb: -12.357354929726961
Palabra: emot Frec: 27 LogProb: -10.123762708219866
Palabra: emoticon Frec: 0 LogProb: -13.45596721839507
Palabra: emotitag Frec: 0 LogProb: -13.45596721839507
Palabra: emov Frec: 5 LogProb: -11.664207749167016
Palabra: emp Frec: 1 LogProb: -12.762820037835125
Palabra: empa Frec: 1 LogProb: -12.762820037835125
Palabra: empathet Frec: 0 LogProb: -13.45596721839507
Palabra: empathi Frec: 0 LogProb: -13.45596721839507
Palabra: emperi Frec: 1 LogProb: -12.762820037835125
Palabra: emperor Frec: 6 LogProb: -11.510057069339757
Palabra: empf Frec: 1 LogProb: -12.762820037835125
Palabra: empfang Frec: 1 LogProb: -12.762820037835125
Palabra: empfehlungen Frec: 1 LogProb: -12.762820037835125
Palabra: empfindlich Frec: 1 LogProb: -12.762820037835125
Palabra: empfängerlist Frec: 1 LogProb: -12.762820037835125
Palabra: empfängerstamm Frec: 1 LogProb: -12.762820037835125
Palabra: emphas Frec: 4 LogProb: -11.84652930596097
Palabra: emphasi Frec: 6 LogProb: -11.510057069339757
Palabra: emphasis Frec: 1 LogProb: -12.762820037835125
Palabra: emphat Frec: 4 LogProb: -11.84652930596097
Palabra: emphatic Frec: 0 LogProb: -13.45596721839507
Palabra: emphysema Frec: 2 LogProb: -12.357354929726961
Palabra: empilhadeira Frec: 2 LogProb: -12.357354929726961
Palabra: empioy Frec: 2 LogProb: -12.357354929726961
Palabra: empioye Frec: 8 LogProb: -11.258742641058852
Palabra: empir Frec: 10 LogProb: -11.0580719455967
Palabra: empiric Frec: 0 LogProb: -13.45596721839507
Palabra: empiricist Frec: 0 LogProb: -13.45596721839507
Palabra: emplac Frec: 4 LogProb: -11.84652930596097
Palabra: emploi Frec: 0 LogProb: -13.45596721839507
Palabra: employ Frec: 138 LogProb: -8.521493285264379
Palabra: employe Frec: 67 LogProb: -9.236459513218964
Palabra: employemnt Frec: 0 LogProb: -13.45596721839507
Palabra: emporium Frec: 3 LogProb: -12.06967285727518
Palabra: empow Frec: 10 LogProb: -11.0580719455967
Palabra: empower Frec: 0 LogProb: -13.45596721839507
Palabra: empowerpittsfield Frec: 1 LogProb: -12.762820037835125
Palabra: empresa Frec: 19 LogProb: -10.46023494484108
Palabra: empresariamento Frec: 2 LogProb: -12.357354929726961
Palabra: empresario Frec: 1 LogProb: -12.762820037835125
Palabra: empresasadquira Frec: 1 LogProb: -12.762820037835125
Palabra: empti Frec: 220 LogProb: -8.057804516877317
Palabra: emptiv Frec: 0 LogProb: -13.45596721839507
Palabra: emptyshel Frec: 1 LogProb: -12.762820037835125
Palabra: empyr Frec: 1 LogProb: -12.762820037835125
Palabra: empyxhqykbkylkrcedi Frec: 1 LogProb: -12.762820037835125
Palabra: emrul Frec: 0 LogProb: -13.45596721839507
Palabra: emshwil Frec: 0 LogProb: -13.45596721839507
Palabra: emss Frec: 0 LogProb: -13.45596721839507
Palabra: emtex Frec: 0 LogProb: -13.45596721839507
Palabra: emtn Frec: 1 LogProb: -12.762820037835125
Palabra: emu Frec: 0 LogProb: -13.45596721839507
Palabra: emul Frec: 2 LogProb: -12.357354929726961
Palabra: emulsifi Frec: 3 LogProb: -12.06967285727518
Palabra: emus Frec: 0 LogProb: -13.45596721839507
Palabra: emv Frec: 4 LogProb: -11.84652930596097
Palabra: emx Frec: 0 LogProb: -13.45596721839507
Palabra: en Frec: 268 LogProb: -7.861255838793231
Palabra: ena Frec: 0 LogProb: -13.45596721839507
Palabra: enabi Frec: 14 LogProb: -10.74791701729286
Palabra: enabl Frec: 116 LogProb: -8.693793283597314
Palabra: enableâ Frec: 2 LogProb: -12.357354929726961
Palabra: enact Frec: 2 LogProb: -12.357354929726961
Palabra: enajobsl Frec: 0 LogProb: -13.45596721839507
Palabra: enakervil Frec: 0 LogProb: -13.45596721839507
Palabra: enamor Frec: 0 LogProb: -13.45596721839507
Palabra: enamour Frec: 0 LogProb: -13.45596721839507
Palabra: enantiodriomia Frec: 0 LogProb: -13.45596721839507
Palabra: enantiodrom Frec: 0 LogProb: -13.45596721839507
Palabra: enantiodromia Frec: 0 LogProb: -13.45596721839507
Palabra: enantiosemi Frec: 0 LogProb: -13.45596721839507
Palabra: enap Frec: 0 LogProb: -13.45596721839507
Palabra: enaresearch Frec: 0 LogProb: -13.45596721839507
Palabra: enbank Frec: 0 LogProb: -13.45596721839507
Palabra: enbc Frec: 1 LogProb: -12.762820037835125
Palabra: enbra Frec: 0 LogProb: -13.45596721839507
Palabra: enbridg Frec: 0 LogProb: -13.45596721839507
Palabra: enbw Frec: 0 LogProb: -13.45596721839507
Palabra: enc Frec: 0 LogProb: -13.45596721839507
Palabra: encadr Frec: 0 LogProb: -13.45596721839507
Palabra: encanto Frec: 2 LogProb: -12.357354929726961
Palabra: encapsul Frec: 0 LogProb: -13.45596721839507
Palabra: encarta Frec: 3 LogProb: -12.06967285727518
Palabra: enceph Frec: 3 LogProb: -12.06967285727518
Palabra: enchain Frec: 1 LogProb: -12.762820037835125
Palabra: enchanc Frec: 1 LogProb: -12.762820037835125
Palabra: enchant Frec: 9 LogProb: -11.153382125401025
Palabra: enci Frec: 0 LogProb: -13.45596721839507
Palabra: enciclopedia Frec: 0 LogProb: -13.45596721839507
Palabra: encina Frec: 0 LogProb: -13.45596721839507
Palabra: enclav Frec: 2 LogProb: -12.357354929726961
Palabra: enclit Frec: 0 LogProb: -13.45596721839507
Palabra: enclos Frec: 53 LogProb: -9.466983171830796
Palabra: enclosur Frec: 1 LogProb: -12.762820037835125
Palabra: encod Frec: 54 LogProb: -9.4486340331626
Palabra: encols Frec: 0 LogProb: -13.45596721839507
Palabra: encomenda Frec: 2 LogProb: -12.357354929726961
Palabra: encomia Frec: 1 LogProb: -12.762820037835125
Palabra: encomienda Frec: 1 LogProb: -12.762820037835125
Palabra: encomium Frec: 1 LogProb: -12.762820037835125
Palabra: encompass Frec: 7 LogProb: -11.376525676715234
Palabra: encontrar Frec: 3 LogProb: -12.06967285727518
Palabra: encontrara Frec: 3 LogProb: -12.06967285727518
Palabra: encontrará Frec: 1 LogProb: -12.762820037835125
Palabra: encor Frec: 1 LogProb: -12.762820037835125
Palabra: encount Frec: 18 LogProb: -10.51152823922863
Palabra: encourag Frec: 44 LogProb: -9.64930472862475
Palabra: encript Frec: 2 LogProb: -12.357354929726961
Palabra: encroach Frec: 1 LogProb: -12.762820037835125
Palabra: encrypt Frec: 26 LogProb: -10.160130352390741
Palabra: encuentra Frec: 3 LogProb: -12.06967285727518
Palabra: encuentran Frec: 1 LogProb: -12.762820037835125
Palabra: encuentro Frec: 9 LogProb: -11.153382125401025
Palabra: encumb Frec: 2 LogProb: -12.357354929726961
Palabra: encumbr Frec: 2 LogProb: -12.357354929726961
Palabra: encyclo Frec: 0 LogProb: -13.45596721839507
Palabra: encyclopaedia Frec: 0 LogProb: -13.45596721839507
Palabra: encyclopedia Frec: 3 LogProb: -12.06967285727518
Palabra: encyclopediahttp Frec: 0 LogProb: -13.45596721839507
Palabra: end Frec: 282 LogProb: -7.810520320751833
Palabra: endang Frec: 2 LogProb: -12.357354929726961
Palabra: endanger Frec: 0 LogProb: -13.45596721839507
Palabra: endeavor Frec: 16 LogProb: -10.622753874338855
Palabra: endeavour Frec: 9 LogProb: -11.153382125401025
Palabra: endem Frec: 1 LogProb: -12.762820037835125
Palabra: ender Frec: 1 LogProb: -12.762820037835125
Palabra: endevor Frec: 1 LogProb: -12.762820037835125
Palabra: endevour Frec: 1 LogProb: -12.762820037835125
Palabra: endgam Frec: 3 LogProb: -12.06967285727518
Palabra: endgueltigen Frec: 0 LogProb: -13.45596721839507
Palabra: endian Frec: 0 LogProb: -13.45596721839507
Palabra: endicott Frec: 1 LogProb: -12.762820037835125
Palabra: endif Frec: 0 LogProb: -13.45596721839507
Palabra: endifani Frec: 0 LogProb: -13.45596721839507
Palabra: endl Frec: 1 LogProb: -12.762820037835125
Palabra: endless Frec: 13 LogProb: -10.816909888779811
Palabra: endlessli Frec: 0 LogProb: -13.45596721839507
Palabra: endlich Frec: 1 LogProb: -12.762820037835125
Palabra: endlogo Frec: 13 LogProb: -10.816909888779811
Palabra: endnot Frec: 0 LogProb: -13.45596721839507
Palabra: endo Frec: 0 LogProb: -13.45596721839507
Palabra: endocentr Frec: 0 LogProb: -13.45596721839507
Palabra: endocrin Frec: 4 LogProb: -11.84652930596097
Palabra: endoderm Frec: 1 LogProb: -12.762820037835125
Palabra: endogami Frec: 1 LogProb: -12.762820037835125
Palabra: endomorph Frec: 1 LogProb: -12.762820037835125
Palabra: endorphin Frec: 0 LogProb: -13.45596721839507
Palabra: endors Frec: 20 LogProb: -10.411444780671648
Palabra: endotheli Frec: 2 LogProb: -12.357354929726961
Palabra: endow Frec: 15 LogProb: -10.683378496155289
Palabra: endpoint Frec: 2 LogProb: -12.357354929726961
Palabra: endsect Frec: 0 LogProb: -13.45596721839507
Palabra: endsectionsect Frec: 0 LogProb: -13.45596721839507
Palabra: endstr Frec: 4 LogProb: -11.84652930596097
Palabra: endsubsect Frec: 0 LogProb: -13.45596721839507
Palabra: endtech Frec: 0 LogProb: -13.45596721839507
Palabra: endur Frec: 5 LogProb: -11.664207749167016
Palabra: endus Frec: 0 LogProb: -13.45596721839507
Palabra: ene Frec: 1 LogProb: -12.762820037835125
Palabra: eneen Frec: 41 LogProb: -9.718297600111702
Palabra: eneh Frec: 0 LogProb: -13.45596721839507
Palabra: enehak Frec: 0 LogProb: -13.45596721839507
Palabra: eneip Frec: 1 LogProb: -12.762820037835125
Palabra: eneko Frec: 0 LogProb: -13.45596721839507
Palabra: enel Frec: 0 LogProb: -13.45596721839507
Palabra: enemi Frec: 42 LogProb: -9.694767102701508
Palabra: enen Frec: 3 LogProb: -12.06967285727518
Palabra: enenkio Frec: 128 LogProb: -8.5961548140334
Palabra: eneo Frec: 0 LogProb: -13.45596721839507
Palabra: ener Frec: 1 LogProb: -12.762820037835125
